"","ID","C.1","C.2","C.3","T.1","T.2","T.3","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","gnl|Amel_4.5|GB51025-RA",21,24,81,0,0,0,20.2746568642439,7.29917327527917,1.61510372037091,4.5193216901283,6.20380713292309e-06,0.0732235355898913
"2","gnl|Amel_4.5|GB47771-RA",259,1401,285,1976,6404,1961,3113.3013466341,-3.54788115530552,0.880035782530863,-4.03151920152871,5.54174679380896e-05,0.267113962129278
"3","gnl|Amel_4.5|GB50218-RA",27,15,18,10,140,176,100.980758535042,-3.73390020861063,0.952742642927334,-3.91910683995218,8.8877713069604e-05,0.267113962129278
"4","gnl|Amel_4.5|GB52185-RA",16,7,12,31,36,80,41.8188022115861,-3.18219319395723,0.813044466313345,-3.91392270140711,9.08087163320608e-05,0.267113962129278
"5","gnl|Amel_4.5|GB54312-RA",315,34,70,12,2,6,42.006186791903,3.22254872065599,0.837900401325836,3.84598063869745,0.000120071244445067,0.267113962129278
"6","gnl|Amel_4.5|GB54423-RA",3098,162,656,114,24,75,390.624325698501,2.9668009106846,0.777520499702213,3.81572050102971,0.000135786136810613,0.267113962129278
"7","gnl|Amel_4.5|GB47244-RA",29,37,17,47,104,95,75.4981320617412,-2.75656363996888,0.744736686809788,-3.70139364528571,0.000214418528658035,0.361540270535827
"8","gnl|Amel_4.5|GB47332-RA",186,2,23,1,0,0,16.7550485058046,6.09197016010678,1.66643324070476,3.6556940964106,0.00025648705981471,0.378414595874128
"9","gnl|Amel_4.5|GB52013-RA",1749,191,418,121,31,49,257.687689145115,2.41944844344771,0.667479127231332,3.62475520917554,0.000289235279496485,0.379316000433001
"10","gnl|Amel_4.5|GB52087-RA",1207,65,162,49,16,17,133.449838540433,2.79796766169456,0.784545114543943,3.56635661840941,0.00036197871113512,0.388403157047984
"11","gnl|Amel_4.5|GB52794-RA",18,39,12,69,99,50,63.4588259425071,-2.73373497596991,0.765592705625316,-3.57074323708069,0.000355969714789157,0.388403157047984
"12","gnl|Amel_4.5|GB40681-RA",26,29,59,29,262,317,190.661245066921,-3.37890453722591,0.959805628068373,-3.52040500536137,0.000430888307177508,0.42381455746801
"13","gnl|Amel_4.5|GB45954-RA",115,32,35,4,267,576,259.848720978038,-3.73316786540623,1.07755830248282,-3.46446949255979,0.000531278396006968,0.447905636290732
"14","gnl|Amel_4.5|GB47779-RA",79,4,14,0,0,0,8.27862258019535,6.02614632310834,1.73932100825461,3.46465447982803,0.000530913118971722,0.447905636290732
"15","gnl|Amel_4.5|GB40684-RA",20,2,7,1,69,83,47.5901246911134,-3.94550352418343,1.16442609005077,-3.38836750386743,0.000703099891262958,0.496638065190385
"16","gnl|Amel_4.5|GB42499-RA",112,19,21,0,2,0,14.2479427760579,4.75611693419421,1.39224715883064,3.41614411207628,0.000635146244731095,0.496638065190385
"17","gnl|Amel_4.5|GB52817-RA",133,4,40,0,0,2,17.3823538463161,5.11193383098641,1.51077884471256,3.38364139058288,0.000715313658242527,0.496638065190385
"18","gnl|Amel_4.5|GB51924-RA",1481,49,363,45,4,44,191.422647767581,3.12910323572993,0.929322126735393,3.36708138729262,0.00075968264690459,0.498140793411937
"19","gnl|Amel_4.5|GB44024-RA",16,3,10,49,6,81,34.1393879665174,-3.23131548275356,0.964488983868841,-3.35028759975238,0.000807276946574008,0.501488936863843
"20","gnl|Amel_4.5|GB42053-RA",640,192,861,4229,2283,540,1717.54356509922,-2.66425177795645,0.812031991307806,-3.28096898456621,0.00103451119421594,0.526033886211348
"21","gnl|Amel_4.5|GB43581-RA",17,9,12,61,34,19,29.3202809238065,-2.48364279191476,0.748870874272385,-3.31651674172521,0.000911471262219087,0.526033886211348
"22","gnl|Amel_4.5|GB45359-RA",8,12,4,44,27,13,21.2425258383276,-2.75062128305304,0.843753680407911,-3.2599813748051,0.00111419530248951,0.526033886211348
"23","gnl|Amel_4.5|GB45490-RA",496,76,157,36,14,22,87.4555570448586,2.20467457108207,0.669553858037616,3.29275165039556,0.000992120675787369,0.526033886211348
"24","gnl|Amel_4.5|GB49191-RA",26,10,2,52,26,20,24.4565806369288,-2.62727517307519,0.796429056335542,-3.29881883662503,0.0009709254954974,0.526033886211348
"25","gnl|Amel_4.5|GB55693-RA",9631,815,2445,484,92,449,1415.08600962759,2.44247287378876,0.746606364002482,3.27143323651156,0.00107003850203262,0.526033886211348
"26","gnl|Amel_4.5|GB40535-RA",432,18,60,21,3,2,46.0307144396305,3.14869839219646,0.978171673915603,3.21896296546013,0.00128655100309181,0.535494898544408
"27","gnl|Amel_4.5|GB40969-RA",525,61,235,22,16,31,103.912799829245,2.39953250541253,0.76182357237767,3.14972205168649,0.00163425862465765,0.535494898544408
"28","gnl|Amel_4.5|GB41137-RA",145,125,20,686,145,50,186.665140997394,-2.46652087281665,0.778204867437956,-3.16950070093631,0.00152701089885883,0.535494898544408
"29","gnl|Amel_4.5|GB41919-RA",38,30,8,39,61,52,46.8806066392199,-2.32883830267288,0.729757880047792,-3.19124790063297,0.00141659676131133,0.535494898544408
"30","gnl|Amel_4.5|GB43150-RA",891,128,191,64,21,41,137.060949206413,2.0293966077367,0.643653057124211,3.15293555320607,0.0016163748775566,0.535494898544408
"31","gnl|Amel_4.5|GB44903-RA",514,58,91,36,7,13,68.6839500448198,2.38722141629928,0.743347170251828,3.21144885167256,0.00132067478188916,0.535494898544408
"32","gnl|Amel_4.5|GB46609-RA",158,12,37,2,2,4,20.8329393037111,3.29680380703051,1.03722643508464,3.17848031588346,0.00148049270314886,0.535494898544408
"33","gnl|Amel_4.5|GB47884-RA",166,60,25,12,4,4,26.9567611728916,2.47027937664721,0.779759743750327,3.16800065205491,0.00153491176225586,0.535494898544408
"34","gnl|Amel_4.5|GB48100-RA",8,10,5,11,29,38,23.8626133701918,-2.96852635476269,0.921007499400976,-3.22312940632234,0.00126798255868592,0.535494898544408
"35","gnl|Amel_4.5|GB49180-RA",89,15,12,1,1,0,10.3386324081726,4.50633964508052,1.43428120826946,3.14188014114588,0.00167866739355614,0.535494898544408
"36","gnl|Amel_4.5|GB51119-RA",735,62,164,42,9,27,102.910568672505,2.41619912981363,0.75610472146373,3.19558794069709,0.00139546249505216,0.535494898544408
"37","gnl|Amel_4.5|GB54602-RA",519,98,131,36,12,30,88.0125443552265,2.05337178879896,0.652372240630464,3.14754623344265,0.00164647066038754,0.535494898544408
"38","gnl|Amel_4.5|GB51617-RA",672,117,193,84,9,16,114.43656219544,2.28369511789979,0.728839702159199,3.13332974470834,0.00172835155149154,0.536835088480385
"39","gnl|Amel_4.5|GB50115-RA",58,101,25,234,136,60,114.366695183185,-2.14848104069059,0.688274030771345,-3.12154889569609,0.00179902370317428,0.544458378681181
"40","gnl|Amel_4.5|GB48391-RA",129,77,617,219,1161,3885,1591.52959654832,-3.38237613551391,1.08713061379419,-3.11128772623659,0.00186273344081846,0.549646070049507
"41","gnl|Amel_4.5|GB41886-RA",1352,127,365,108,46,36,213.555773409229,2.11960779424948,0.692863735534858,3.0591986353756,0.00221929948028789,0.557088450761914
"42","gnl|Amel_4.5|GB43460-RA",0,0,0,0,12,6,5.47227052558983,-6.40118043427544,2.13118841909982,-3.00357320681162,0.00266829345825694,0.557088450761914
"43","gnl|Amel_4.5|GB44115-RA",582,103,112,56,16,20,90.330921679156,1.94465496806205,0.642746297794776,3.02554052000617,0.00248189146887442,0.557088450761914
"44","gnl|Amel_4.5|GB44340-RA",952,145,306,65,25,65,173.627428180123,1.99461039885427,0.664633315689667,3.00106893796699,0.00269033649863841,0.557088450761914
"45","gnl|Amel_4.5|GB46264-RA",13,6,4,8,55,11,24.1288861707979,-3.18933432352489,1.03234481051011,-3.08940800695161,0.00200555805473834,0.557088450761914
"46","gnl|Amel_4.5|GB47393-RA",312,21,31,9,1,8,32.3081336261125,2.91152037956586,0.96693920417343,3.01106870731828,0.00260329939083242,0.557088450761914
"47","gnl|Amel_4.5|GB47721-RA",78,88,42,68,197,139,134.565322949755,-2.19701782735594,0.731805978700518,-3.00218622326266,0.00268048146674867,0.557088450761914
"48","gnl|Amel_4.5|GB47728-RA",5,14,8,19,26,48,27.6338124475565,-2.76510604332558,0.91060966450195,-3.03654370375909,0.0023930741424955,0.557088450761914
"49","gnl|Amel_4.5|GB50965-RA",139,166,61,202,275,158,201.127100668165,-1.9500629194705,0.638563818347719,-3.05382620098376,0.00225942935311722,0.557088450761914
"50","gnl|Amel_4.5|GB51979-RA",4688,1272,1467,519,152,408,977.280905587708,1.67475119899859,0.558034137656064,3.00116262785127,0.00268950883554221,0.557088450761914
