"","ID","C.1","C.2","C.3","T.1","T.2","T.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10000",238,78,49,140,551,347,-1.94696726370684,3.79717766248623,-2.4716314319881,0.0358496520175658,0.977573923710127,-4.55219344882679
"2","10124",1069,498,157,744,922,1589,-1.63350476634241,5.77099991785597,-2.73049287283974,0.0235166699267447,0.977573923710127,-4.5331915824827
"3","10206",63,24,37,66,119,103,-1.77237481455524,2.29343000148033,-2.39935544879763,0.040332218168064,0.977573923710127,-4.56668982938094
"4","10614",585,222,173,364,978,1055,-1.80108432197099,5.19943720562527,-2.54910168750433,0.0315960747430143,0.977573923710127,-4.54046379399893
"5","1066",2057,2851,1057,1503,363,322,1.34312582354505,6.36707177066795,2.34736469187157,0.0438970911388154,0.977573923710127,-4.54582374658545
"6","10765",403,212,293,350,1063,1918,-2.14452191813082,5.37955486258408,-2.3783894922799,0.0417338821648984,0.977573923710127,-4.54619024727129
"7","11055",4479,394,765,1408,9054,4503,-2.25572865266408,7.39219778202305,-2.38344190583075,0.0413917479987208,0.977573923710127,-4.54670533885277
"8","11140",268,203,44,65,30,18,1.59325984862556,2.44429016407747,2.72501627322596,0.0237269351608622,0.977573923710127,-4.56081256569681
"9","11279",832,392,272,639,828,1306,-1.42585083221853,5.67555802622375,-2.39447858220528,0.0406540277627592,0.977573923710127,-4.54422505751461
"10","11384",253,237,55,116,21,12,1.67638115739904,2.48084653037006,2.37529409062727,0.0419448774487562,0.977573923710127,-4.56755009045341
"11","11593",16630,4001,3726,10369,15895,9776,-1.31262349987926,9.44694951540573,-2.38344360912311,0.0413916331273793,0.977573923710127,-4.55243630631727
"12","1452",1582,289,141,393,2907,2846,-2.29928248648798,5.97159247298559,-2.33002370265809,0.0451541591384033,0.977573923710127,-4.54756085518647
"13","163",13,10,12,42,82,88,-3.08843284309406,1.21885173361682,-3.25839429489558,0.0100614475666325,0.977573923710127,-4.56758303249696
"14","2110",394,220,52,443,208,386,-1.31249260207225,4.24875181857086,-2.53311063460464,0.032430542385601,0.977573923710127,-4.54580768459314
"15","2122",795,283,43,559,424,540,-1.48975180396535,4.74006049998393,-2.55632206815717,0.031226388355391,0.977573923710127,-4.54208417412938
"16","2292",51806,6526,7811,21715,98004,27942,-1.93370411839388,10.8833708646761,-2.4133941382721,0.0394199096676471,0.977573923710127,-4.5559446501332
"17","2443",352,135,49,238,343,320,-1.46174423555659,4.01631799777991,-2.62527039778246,0.0279081447722313,0.977573923710127,-4.54528926310816
"18","2568",0,0,14,41,8,11,-3.91934695811853,-1.31287069828345,-2.38225180599398,0.0414720866054407,0.977573923710127,-4.58745917569189
"19","2823",446,263,113,149,76,20,1.44066603199186,3.29806601867928,2.53589144588796,0.0322838576813876,0.977573923710127,-4.5560805607081
"20","2842",34,14,156,97,272,327,-3.10897299405896,2.93134145253242,-2.69254894532747,0.0250132477087497,0.977573923710127,-4.55667155568465
"21","2959",589,422,100,594,583,698,-1.46432686649595,5.11802932711803,-2.86428370453028,0.0189289832045406,0.977573923710127,-4.53038326939289
"22","3061",3420,1071,464,2536,1637,1618,-1.07395635874008,6.93166955148556,-2.53652130463619,0.0322507258980118,0.977573923710127,-4.53998540205377
"23","3343",112,42,10,0,18,6,3.41668618773118,-0.0326477965964975,2.45287779855433,0.0369626763910258,0.977573923710127,-4.58486326040831
"24","3457",52,33,26,171,45,56,-1.68396398384011,2.08950401966521,-2.65927062125191,0.0264051111533516,0.977573923710127,-4.56351125626613
"25","3721",6,9,42,22,147,148,-3.4634533422369,1.42453868593658,-2.35137694027461,0.0436112050837095,0.977573923710127,-4.57626522658583
"26","4100",465,236,55,376,351,264,-1.1594175311315,4.31374850493738,-2.46667359145021,0.036140603615853,0.977573923710127,-4.54718762102338
"27","4164",1324,532,285,889,1114,913,-1.13763380070854,5.93637333008626,-2.44594170154959,0.0373830095981388,0.977573923710127,-4.54195517269894
"28","4180",866,559,184,277,164,86,1.0898774777467,4.43436230255398,2.47152575590851,0.0358558291677932,0.977573923710127,-4.54782097667236
"29","4264",41,5,11,50,47,40,-2.09475703126085,1.03411344775435,-2.67283094939861,0.0258287255387073,0.977573923710127,-4.57370868232658
"30","4409",940,511,206,800,655,768,-1.07503349303248,5.5719523556057,-2.40879081471429,0.0397167748071518,0.977573923710127,-4.54349450480141
"31","46",301,217,145,314,582,575,-1.61982152714746,4.68603237943585,-2.5512880695723,0.0314836694298904,0.977573923710127,-4.54242880022138
