"","ID","C.1","C.2","C.3","T.1","T.2","T.3","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","gnl|Amel_4.5|GB48079-RA",171,73,36,1029,152,238,272.428557742398,-3.03819821674067,0.651531868642768,-4.66316133249116,3.11388442472354e-06,0.0367033557142164
"2","gnl|Amel_4.5|GB51436-RA",2,2,6,224,33,20,48.5528140822155,-4.78008571077778,1.06347723187467,-4.49477014411636,6.96451362206574e-06,0.0410453610316444
"3","gnl|Amel_4.5|GB52186-RA",3,19,2,521,10,32,87.0626345721056,-4.77328385813571,1.15424894930621,-4.13540238525218,3.54333210789197e-05,0.139217518519075
"4","gnl|Amel_4.5|GB40137-RA",166,50,62,951,226,135,268.583263687828,-2.82334214031403,0.725408463737986,-3.8920722344009,9.9391641052758e-05,0.292882318272215
"5","gnl|Amel_4.5|GB49848-RA",7,8,4,124,14,19,28.4779844648584,-3.4433839533362,0.930333642790979,-3.70123555137287,0.00021455218719327,0.505785326089414
"6","gnl|Amel_4.5|GB42053-RA",640,192,540,4229,2283,861,1717.54356509922,-2.84637706073676,0.799170955169992,-3.561662298064,0.000368514194453466,0.723946135003833
"7","gnl|Amel_4.5|GB40005-RA",12,7,32,0,25,92,36.439790777643,-1.37953874141127,1.34544263513532,-1.02534192494392,0.305201880220104,0.999904260475971
"8","gnl|Amel_4.5|GB40006-RA",32,9,587,6,232,1141,461.996095370578,-0.897000619051041,2.14530714608311,-0.418122235172143,0.675857748756188,0.999904260475971
"9","gnl|Amel_4.5|GB40007-RA",2873,4532,1686,3213,3558,1347,3063.30384404091,-0.643449762428032,0.709096259206947,-0.907422305608644,0.364183518287778,0.999904260475971
"10","gnl|Amel_4.5|GB40008-RA",6497,1577,1653,904,332,3100,1900.7691788836,0.313146753818189,0.762916280501389,0.410460179998241,0.681468408230422,0.999904260475971
"11","gnl|Amel_4.5|GB40009-RA",79357,83571,28871,52056,31794,34211,47527.8311724045,-0.0774817931203911,0.542602318489616,-0.142796649553708,0.886450783233565,0.999904260475971
"12","gnl|Amel_4.5|GB40010-RA",222947,233348,65879,157089,102559,78356,131536.480362411,-0.223468100358317,0.575203380117283,-0.388502759341839,0.697644012462827,0.999904260475971
"13","gnl|Amel_4.5|GB40012-RA",27,2,36,12,2,31,20.1483726276248,0.420689831552412,1.21563518889026,0.34606585544505,0.729293223216239,0.999904260475971
"14","gnl|Amel_4.5|GB40013-RA",51,9,24,10,30,21,26.0328641546995,-0.493089507657632,0.952926272928637,-0.517447699434517,0.604843669442692,0.999904260475971
"15","gnl|Amel_4.5|GB40014-RA",445,100,92,42,45,153,116.074001554958,0.370643641738587,0.733425973683183,0.505359306921264,0.613306494722362,0.999904260475971
"16","gnl|Amel_4.5|GB40015-RA",115,13,11,7,7,42,23.4170593687385,0.0559466507245105,0.995368311422893,0.0562069839701185,0.955176917556726,0.999904260475971
"17","gnl|Amel_4.5|GB40016-RA",8,4,16,5,10,39,16.9391143918332,-1.19725948836742,1.16130675290227,-1.03095886196761,0.302560111643149,0.999904260475971
"18","gnl|Amel_4.5|GB40017-RA",1783,1914,618,1327,920,529,1105.30947425347,-0.192320979171376,0.61183130023164,-0.314336613864905,0.753265392617698,0.999904260475971
"19","gnl|Amel_4.5|GB40018-RA",1229,390,34,441,73,186,258.529898450027,0.1376275824214,0.782842231038951,0.175805005101408,0.860447137382055,0.999904260475971
"20","gnl|Amel_4.5|GB40019-RA",3677,2465,657,2493,699,889,1470.84172233454,-0.0816664035097118,0.55694730341796,-0.146632191247769,0.883422343369986,0.999904260475971
"21","gnl|Amel_4.5|GB40020-RA",179,18,18,20,4,92,40.7516355772136,-0.270065502816228,1.0106025199108,-0.267232168429646,0.78929040964951,0.999904260475971
"22","gnl|Amel_4.5|GB40021-RA",241971,156111,58577,98817,77132,95360,108124.984898949,-0.195089180988,0.513365234953771,-0.380020242324294,0.703930389175088,0.999904260475971
"23","gnl|Amel_4.5|GB40022-RA",44,22,13,18,17,6,18.2301724350441,-0.0110661824144353,0.869788695539909,-0.012722840008361,0.989848916248937,0.999904260475971
"24","gnl|Amel_4.5|GB40026-RA",4,0,2,0,0,0,0.793825179789745,2.75706204635266,3.74572304964826,0.736056032389142,0.461696598725179,0.999904260475971
"25","gnl|Amel_4.5|GB40027-RA",59,46,20,8,11,9,21.2636421327331,1.23837875906103,0.820345150198304,1.50958259308497,0.131149965758581,0.999904260475971
"26","gnl|Amel_4.5|GB40028-RA",227,113,32,113,57,48,80.9110848402736,-0.237781681407047,0.616009815199145,-0.3860030725812,0.699494393240845,0.999904260475971
"27","gnl|Amel_4.5|GB40029-RA",82,67,36,85,50,65,64.2091882392409,-0.833614455174957,0.613851258867593,-1.35800724219866,0.174461386139664,0.999904260475971
"28","gnl|Amel_4.5|GB40030-RA",290,112,30,89,21,47,69.0652864043996,0.489469501235971,0.648797695513646,0.754425462082542,0.450593787235129,0.999904260475971
"29","gnl|Amel_4.5|GB40031-RA",1044,344,36,376,56,147,219.194707614643,0.235165960544815,0.768897266324298,0.305848350416203,0.759720112957643,0.999904260475971
"30","gnl|Amel_4.5|GB40032-RA",1102,1313,130,1671,454,175,686.014055162064,-0.650914898089808,0.799037961134599,-0.814623246642172,0.415287999697352,0.999904260475971
"31","gnl|Amel_4.5|GB40033-RA",656,250,120,222,91,178,200.950537690516,0.127107173844973,0.522968455613431,0.243049408584078,0.807967122245456,0.999904260475971
"32","gnl|Amel_4.5|GB40035-RA",3,10,1,3,4,1,3.602785806137,-0.103620935160271,1.57800185448863,-0.0656659146917482,0.947643809953886,0.999904260475971
"33","gnl|Amel_4.5|GB40038-RA",6,2,2,0,0,6,2.35128054083218,-0.0634218494331244,2.10113427365948,-0.0301845770773443,0.97591984863701,0.999904260475971
"34","gnl|Amel_4.5|GB40039-RA",9,36,5,45,31,4,23.531484059137,-1.42466185159415,1.06409485150322,-1.3388485524402,0.180619981035641,0.999904260475971
"35","gnl|Amel_4.5|GB40046-RA",99,51,4,71,27,42,40.7619776348077,-0.960277718150749,0.779045820199566,-1.23263316900251,0.217712656067203,0.999904260475971
"36","gnl|Amel_4.5|GB40047-RA",163,102,37,144,54,33,77.3429078427906,-0.432106204118331,0.660547996402155,-0.654163219738624,0.513006654904523,0.999904260475971
"37","gnl|Amel_4.5|GB40053-RA",24,12,6,2,2,20,9.4971216468786,-0.0859616634656024,1.17863598216225,-0.0729331742510547,0.941859294995202,0.999904260475971
"38","gnl|Amel_4.5|GB40054-RA",29,3,22,11,0,24,14.4558386396643,0.320938771203598,1.29570774278497,0.247693797456037,0.804371331271032,0.999904260475971
"39","gnl|Amel_4.5|GB40056-RA",308,185,29,160,93,61,114.964135264852,-0.35732096803705,0.671978600171041,-0.531744564404432,0.594902922091971,0.999904260475971
"40","gnl|Amel_4.5|GB40057-RA",4302,3696,2256,3361,1428,1805,2632.43558433133,0.0457644837641371,0.547656980944528,0.0835641384233038,0.933402980564482,0.999904260475971
"41","gnl|Amel_4.5|GB40058-RA",111,67,6,92,6,20,35.9510633223836,-0.169636011236187,0.918549043130696,-0.184678229763341,0.85348142257585,0.999904260475971
"42","gnl|Amel_4.5|GB40061-RA",261,204,392,199,54,261,244.745223491596,0.593832315685651,0.79571438075765,0.746288278867382,0.455493290390145,0.999904260475971
"43","gnl|Amel_4.5|GB40063-RA",497,556,226,672,217,123,351.04858016037,-0.240279711792473,0.671021150428519,-0.358080682909964,0.720282934691971,0.999904260475971
"44","gnl|Amel_4.5|GB40064-RA",73,28,11,32,5,14,19.999462932808,0.291415019269216,0.81404276755798,0.357984900650149,0.720354613303313,0.999904260475971
"45","gnl|Amel_4.5|GB40065-RA",0,0,6,0,0,3,2.21041161344999,1.36896965971963,2.84984121615636,0.480366994469252,0.630966459078492,0.999904260475971
"46","gnl|Amel_4.5|GB40067-RA",413,69,28,31,12,111,72.500083630888,0.490776691995254,0.865495456058842,0.567047104129323,0.570682179197654,0.999904260475971
"47","gnl|Amel_4.5|GB40069-RA",122,211,98,73,27,51,89.346511919316,1.03609314626409,0.677403994228136,1.52950551678494,0.126139172479167,0.999904260475971
"48","gnl|Amel_4.5|GB40070-RA",512,111,132,159,47,243,167.603214020378,-0.0718577145476389,0.683267923576691,-0.105167697865116,0.916242741918043,0.999904260475971
"49","gnl|Amel_4.5|GB40071-RA",417,161,123,199,186,120,191.378705223604,-0.490529056570561,0.614224696048786,-0.798615001523156,0.424513686346813,0.999904260475971
