"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40013",194,295,158,246,248,90,97,50,23,73,106,91,1.39783306803006,3.84828458423313,3.11540617594979,0.00767269894027416,0.99996557709387,-4.13438179635498
"2","GB40302",3499,5748,5279,2144,6924,4012,3449,2235,2403,2449,3031,3792,0.497474615339803,8.80271839110183,2.63575170684259,0.0196927382675191,0.99996557709387,-4.28139608523647
"3","GB40304",347,490,512,350,580,497,288,195,230,219,474,519,0.523936702232915,5.55688249877656,2.71776973272446,0.0167835997770368,0.99996557709387,-4.117209240152
"4","GB40343",211,260,263,123,256,310,250,199,258,307,259,412,-0.359378674340129,5.00033260073699,-2.64143104632849,0.0194764479431902,0.99996557709387,-4.13703892734535
"5","GB40606",9,15,9,2,9,9,19,10,14,15,14,17,-0.899009669008063,0.511068876435197,-3.06781800656061,0.00842996388975182,0.99996557709387,-4.44004430997189
"6","GB40618",2630,5594,3160,3088,5237,1609,1746,1346,270,949,1892,1461,1.50011889096233,7.91329193591734,3.03496293867271,0.00899555123213535,0.99996557709387,-4.15967515836599
"7","GB41326",16,130,43,54,95,156,66,197,87,255,294,152,-1.33134997792877,3.67690648650704,-2.59823146781108,0.0211811661629139,0.99996557709387,-4.25959937635125
"8","GB41390",2203,3657,3151,2305,4038,1585,2531,982,816,1441,1588,2022,0.806137930946123,7.98009960319806,2.46168265712143,0.0275683182314613,0.99996557709387,-4.29069624860336
"9","GB41981",824,1358,707,738,708,296,559,213,126,180,224,269,1.55495820405343,5.69901722485211,3.49349839630027,0.0036291197369652,0.99996557709387,-3.9263463518485
"10","GB42154",25,26,27,9,28,22,18,31,30,23,37,55,-0.587975428246512,1.73645843901321,-2.80246199074196,0.014219592422651,0.99996557709387,-4.38714330890246
"11","GB42346",23,42,59,17,37,49,10,12,20,16,27,44,0.73541201385044,1.74410832155088,3.15435388823693,0.00710349451331347,0.99996557709387,-4.34850570252649
"12","GB42455",807,1084,1589,483,967,1145,840,749,1041,1087,1693,1847,-0.352493053121598,7.05940493904387,-2.47777228738633,0.0267291832779266,0.99996557709387,-4.2524894042087
"13","GB42620",32,44,45,19,36,33,3,18,8,14,32,43,1.01397602343235,1.53021719869009,2.61977299530146,0.0203138143379251,0.99996557709387,-4.42587516708269
"14","GB42622",25,33,23,8,22,11,4,10,13,3,3,25,1.17170583028918,0.615673124096748,2.59027266151061,0.0215105854855425,0.99996557709387,-4.47442172520989
"15","GB42855",79,98,147,42,125,99,56,45,76,55,74,91,0.433616897670924,3.30496181658089,2.96426525026021,0.0103429389561711,0.99996557709387,-4.21250801163315
"16","GB43256",605,842,1007,298,1033,1008,625,1050,907,1560,1400,1153,-0.654222364916016,6.82671816365221,-2.9995360097611,0.00964752058811755,0.99996557709387,-4.10653149730926
"17","GB43264",216,320,372,134,277,263,167,143,208,167,204,282,0.305350887057975,4.80864217601058,2.74897993524248,0.0157901810269292,0.99996557709387,-4.11307878774659
"18","GB43308",206,305,246,179,253,269,248,97,109,86,153,233,0.651654041753686,4.5607788448142,2.6973100955282,0.0174675653501204,0.99996557709387,-4.14860678706751
"19","GB43738",379,838,673,230,885,898,743,891,551,1582,1761,901,-0.878125037392003,6.59879946954924,-2.96756014165577,0.0102759339955985,0.99996557709387,-4.10028676820465
"20","GB43908",841,1155,645,391,1387,1059,773,831,998,1667,1842,2092,-0.671450495288282,7.04615951879258,-2.88528989065905,0.0120841943673634,0.99996557709387,-4.14831109217741
"21","GB44005",251,324,404,183,374,275,134,70,209,153,239,328,0.658879772733399,4.83218577659475,3.46110820163484,0.00386932226152546,0.99996557709387,-3.91959058132299
"22","GB44134",106,106,146,55,91,137,93,115,186,98,161,174,-0.47759530066328,3.9009676190654,-2.71085393228749,0.0170118281264376,0.99996557709387,-4.19736386062583
"23","GB44223",208,256,295,72,325,252,232,998,219,650,818,348,-1.20293782117549,5.32318064675249,-2.96103445395514,0.0104090587936711,0.99996557709387,-4.05104205352192
"24","GB44712",63,90,90,37,88,55,52,21,44,44,41,53,0.624698296385042,2.75629426823854,2.93745605079229,0.0109043824465061,0.99996557709387,-4.28128310112231
"25","GB44905",193,236,314,115,237,259,166,181,269,230,288,431,-0.296380012906281,4.88844747286454,-2.56424354649206,0.0226228282955174,0.99996557709387,-4.16354271962323
"26","GB45614",3911,3371,7278,544,3553,4114,5897,3078,12967,6097,4316,6261,-1.08715669618119,9.06655880937954,-2.73660576734994,0.0161770004215099,0.99996557709387,-4.27217900975174
"27","GB45748",11,98,14,5,17,18,47,143,61,36,17,119,-1.6834073317335,2.00723710791246,-2.71401076691792,0.0169072772840325,0.99996557709387,-4.38775479831582
"28","GB45763",147,149,186,127,296,82,56,75,23,44,181,72,1.17612627247953,3.64205337464117,2.77003941315126,0.0151524956843693,0.99996557709387,-4.22593762050801
"29","GB46013",1347,1292,1485,781,1541,1195,886,680,784,799,975,1517,0.375840851994709,7.08655772167042,2.44645645955098,0.028385585934255,0.99996557709387,-4.26058750626596
