"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40083",1261,359,1385,468,1162,384,303,299,499,274,372,361,1.17414501003685,5.98603926087411,4.19203827608259,0.000918834701597418,0.999938938817318,-3.74791548493243
"2","GB40141",254,45,441,98,418,123,49,84,120,60,85,81,1.30056544496495,3.88179078128695,3.32655727438419,0.00503742198865573,0.999938938817318,-4.06655501406408
"3","GB40548",8,2,3,7,5,6,3,10,19,22,24,26,-1.47494057440056,0.165908070686225,-2.92225053999828,0.0112148505962015,0.999938938817318,-4.46427640382395
"4","GB40635",1050,284,1160,512,1582,476,535,286,502,387,465,472,0.832190803919671,6.15235098619089,2.77559205654654,0.0149638638052797,0.999938938817318,-4.11862332540592
"5","GB40823",92,51,69,42,96,85,40,61,57,32,59,63,0.546123174693601,2.93150662249478,2.86030093913304,0.0126702857478935,0.999938938817318,-4.27011876060371
"6","GB41284",1823,334,525,744,1064,263,221,242,176,267,196,325,1.61947602900073,5.62385873984755,3.60769067043664,0.00288666438149417,0.999938938817318,-3.88033104599465
"7","GB41296",86,29,59,33,74,111,100,29,26,16,14,9,1.52181875409019,2.25816629776051,3.15653191882777,0.00705668100933704,0.999938938817318,-4.30126068630253
"8","GB41708",3438,175,3216,1712,2268,250,226,475,326,223,191,181,2.27240656771597,6.08807010222421,3.4069833400887,0.00429496836785304,0.999938938817318,-3.96798274844665
"9","GB41710",2281,57,1450,956,3875,65,99,224,129,29,41,41,3.16606571708228,4.73694666839027,3.00417086857484,0.00954026977697642,0.999938938817318,-4.14826718424964
"10","GB42551",48,98,133,37,97,139,62,177,245,276,182,213,-0.978051363077863,3.94739844211191,-3.14087025330787,0.00727908232312606,0.999938938817318,-4.09086116429804
"11","GB42639",24,21,26,22,30,15,5,7,16,8,18,9,1.2115807296388,0.95742274587774,3.69186088347694,0.00244462892663107,0.999938938817318,-4.36471349568548
"12","GB42643",0,6,8,1,6,5,14,21,62,30,14,18,-2.6785251047659,0.180730769053995,-4.70476837795528,0.000345037323470062,0.999938938817318,-4.35850153815405
"13","GB43361",1,4,16,3,9,15,9,15,35,13,18,13,-1.23677488254496,0.355640898303901,-2.83373380041729,0.0133498298769607,0.999938938817318,-4.46342568514892
"14","GB43882",330,132,352,220,595,220,215,150,196,109,215,148,0.842071014545451,4.78325770198065,3.25890256811801,0.00576063692312362,0.999938938817318,-3.96702760036479
"15","GB44185",729,181,647,374,974,357,296,238,315,210,311,299,0.89530823022496,5.52822533476908,3.25962257303804,0.00575241860528712,0.999938938817318,-3.95238289744575
"16","GB44420",260,189,679,126,372,402,298,616,772,327,522,553,-0.601865414454434,5.59535856348688,-2.85700054419191,0.0127528232036854,0.999938938817318,-4.07334513410267
"17","GB44988",365,263,227,277,429,409,208,211,186,196,325,148,0.757724727133398,5.03868217572361,2.77029826750678,0.0151199556249847,0.999938938817318,-4.09578050257561
"18","GB45464",14,16,25,8,26,28,28,43,49,28,24,30,-0.706413112598369,1.65786934927646,-3.05219904513355,0.00867596074689327,0.999938938817318,-4.36308279869158
"19","GB45833",73,50,91,46,157,68,32,62,47,38,56,73,0.70291618527354,2.96187160260348,3.34974198887345,0.00481108769876308,0.999938938817318,-4.1815210295609
"20","GB45861",126,256,254,229,191,159,436,601,1516,419,369,348,-1.36545829245149,5.36349050235921,-3.76596971620475,0.00211243221158116,0.999938938817318,-3.84087037716029
"21","GB46833",24,24,29,18,38,26,20,17,24,11,10,23,0.709318362001737,1.43967227446806,2.78063037235076,0.014816766583079,0.999938938817318,-4.40856195269357
"22","GB47722",30,35,56,30,41,24,50,72,126,41,51,68,-0.82934551185577,2.59913894336711,-3.05981993872711,0.00854613025309598,0.999938938817318,-4.2745271585353
"23","GB48130",33,171,87,181,47,29,292,457,531,191,205,181,-2.10782279775352,4.17794900798941,-3.84450035962338,0.00181015832067994,0.999938938817318,-3.94696063571937
