"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB52489",596,942,181,835,785,582,62,34,178,160,133,109,2.48863040646373,4.93487193163085,8.68367188582972,5.61210347468027e-07,0.00558628779869674,4.77090403662928
"2","GB50119",439,452,175,836,913,741,904,1000,1770,1950,873,1479,-1.31260149783403,6.69425388479483,-6.9300526600114,7.36860584220661e-06,0.0366735512766623,3.15460631787835
"3","GB40400",118,115,29,216,137,123,38,34,84,97,56,62,0.893732166346157,3.33252739066063,4.28154464070103,0.000776928486041202,0.35152482500246,-0.536195962319547
"4","GB41700",74,120,66,199,98,157,25,26,55,78,29,95,1.23293798978451,3.17384420453159,4.98461918859531,0.000206219703176982,0.35152482500246,0.388229992269803
"5","GB43248",17788,18311,6804,26673,19967,14735,3330,2051,6522,8983,12307,8074,1.44702534402099,10.2757819350838,4.36421533280108,0.000662832129993766,0.35152482500246,-0.536647848110309
"6","GB44058",431,599,224,735,318,324,144,111,248,304,216,109,1.19247036496305,5.08960645866732,4.6547515285614,0.000381507176773351,0.35152482500246,0.218723210457545
"7","GB44353",156,168,82,349,218,217,61,74,130,170,95,175,0.70464052037152,4.1718549705545,4.36656556941451,0.000659852714940939,0.35152482500246,-0.277800611573011
"8","GB45396",21,17,8,23,32,22,44,31,43,45,28,40,-0.969462528656727,1.80634524837017,-4.43306409805689,0.000581020715289159,0.35152482500246,-0.778835669788272
"9","GB46226",1287,831,620,2237,2240,1797,2426,2271,3110,3051,1565,2484,-0.884377902880846,7.85229772694482,-4.35208084385175,0.000678436650333094,0.35152482500246,-0.366006096659199
"10","GB46227",5170,3763,2257,7177,5342,4100,9523,6673,13220,9609,7218,6896,-1.00407796425997,9.61231738925235,-5.13953070363196,0.00015520852843885,0.35152482500246,0.564235023186854
