"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB54804",877,640,785,1316,584,999,377,569,198,341,578,347,1.21236152806674,6.16699054709732,7.00430253623558,6.71787958209197e-06,0.0668697733601435,-3.05273809384387
"2","GB40091",41,36,23,55,71,66,57,130,38,77,130,83,-0.709968129240713,2.94539757183395,-3.76935201160794,0.0021219943875203,0.536031752952309,-4.00227761067346
"3","GB40356",27,52,28,66,49,46,75,91,45,41,124,118,-0.762009069212612,2.86881733675927,-3.39021130181846,0.00447881803249133,0.536031752952309,-4.09066770247443
"4","GB40462",9666,14516,11741,14198,8995,15982,5842,13490,4581,6370,7590,9751,0.781767119592114,10.2530164531062,3.37260961077401,0.0046373521440323,0.536031752952309,-4.09376400131356
"5","GB40504",71,49,40,95,134,112,92,161,115,117,334,159,-0.831747437574958,3.77315785484129,-3.32450748394605,0.00509989640953702,0.536031752952309,-3.94972840539745
"6","GB40728",103,123,164,148,169,148,86,143,37,94,147,115,0.581792625041842,3.8893604350998,3.26491987555704,0.00573745337350388,0.536031752952309,-3.93038003143145
"7","GB41068",1028,1058,1088,1469,850,1278,808,1254,412,665,707,780,0.66382490097793,6.84974908182066,3.43841818176218,0.00407193681653915,0.536031752952309,-3.84952747205902
"8","GB41177",44,39,24,58,50,72,67,105,35,52,141,77,-0.605441952738991,2.8811025404658,-3.50190626707459,0.00359220227284121,0.536031752952309,-4.06438350536302
"9","GB41624",71,93,83,166,91,105,48,69,25,44,117,58,0.882890661906615,3.22569774467877,4.51898110193287,0.00049870496853644,0.536031752952309,-3.80306957174803
"10","GB41733",745,979,969,1293,752,1312,481,1062,434,413,538,782,0.816187440073825,6.59516272545683,3.50541583192797,0.00356740767552379,0.536031752952309,-3.80599719794139
"11","GB41921",52,38,43,74,96,76,100,142,46,71,152,104,-0.59557515545154,3.27881204718559,-3.8596539947942,0.00177796049855384,0.536031752952309,-3.91323739309398
"12","GB42015",125,206,170,219,177,189,111,203,45,122,110,143,0.714138044596103,4.1788194904078,3.35233535479573,0.00482694695126473,0.536031752952309,-3.85609537278663
"13","GB42088",2435,2686,2755,3738,2136,2884,2290,2721,911,1641,2356,1757,0.640240779347846,8.16225807146693,3.43679892878184,0.00408498124396826,0.536031752952309,-3.94578896922301
"14","GB42148",6,7,3,7,14,12,16,27,4,11,55,28,-1.25069601046474,0.613149232180093,-3.36176208428961,0.00473784476638565,0.536031752952309,-4.37153309667027
"15","GB42229",3,4,4,14,4,4,11,24,6,8,23,11,-1.23038900666938,0.0614326824332102,-3.71909075798617,0.00234204372578112,0.536031752952309,-4.38275184618668
"16","GB42688",444,548,510,813,575,575,434,624,220,411,571,456,0.463625217142592,5.98304689779948,3.28634190271099,0.00549955426937422,0.536031752952309,-3.81550931194317
"17","GB43087",93,161,146,165,120,185,346,253,308,155,483,634,-1.16760035430023,4.79025202077884,-3.69770818133039,0.00244254835619819,0.536031752952309,-3.69737412651616
"18","GB43282",164,176,147,278,179,233,320,345,260,198,519,470,-0.733025876396638,5.01736756159462,-3.94408711959321,0.0015076761511517,0.536031752952309,-3.58106711223494
"19","GB43718",858,1683,1080,2867,676,1412,2853,3248,1582,1383,5924,4364,-1.08023173230403,7.92583714517994,-3.31535181338091,0.0051930383419096,0.536031752952309,-3.96545699137556
"20","GB43869",7,4,5,5,16,16,12,31,13,38,34,26,-1.46014431595942,0.829296103288542,-3.95948599228935,0.00146309136887808,0.536031752952309,-4.30517689712108
"21","GB44002",152,196,128,203,122,163,70,148,32,77,176,107,0.819794417446909,3.92393802049819,3.96119812313612,0.00145821797639877,0.536031752952309,-3.74138755206738
"22","GB44256",15,14,9,41,11,14,5,13,4,5,5,10,1.28309002779917,0.408328590227648,3.49370678568034,0.00365080930358016,0.536031752952309,-4.37310534547913
"23","GB44423",19,15,6,22,22,18,26,55,11,23,66,28,-0.863957110790498,1.50080737357818,-3.25496014128805,0.00585153559445774,0.536031752952309,-4.29865724828747
"24","GB44902",184,185,146,212,161,227,111,177,71,147,158,169,0.539288212084178,4.32435587878917,3.47311810650642,0.00380225078370399,0.536031752952309,-3.79076655830241
"25","GB45208",258,276,236,280,150,325,134,228,104,107,132,201,0.865446522198296,4.59818527171938,3.48545842564844,0.00371073759187239,0.536031752952309,-3.75805587423667
"26","GB45463",10,7,13,42,29,27,36,53,30,39,84,35,-1.1216469185347,1.85264637544406,-3.61792015989103,0.00285773599965941,0.536031752952309,-4.21507499905834
"27","GB45509",15,10,12,22,19,36,67,57,10,33,105,46,-1.27100311082548,1.83218759641709,-4.0504065383551,0.00122592124504631,0.536031752952309,-4.16542779510897
"28","GB46096",1,1,2,17,10,16,70,69,8,18,51,15,-2.44876888403488,0.636815351994111,-3.8724385647421,0.00173406179862322,0.536031752952309,-4.33850945137663
