"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB52666",12,32,17,26,12,21,6,4,3,2,10,2,1.75542406972909,0.498808217410869,5.44952001829065,9.47712486533168e-05,0.953872617695633,-4.34176441733069
"2","GB40169",204,190,201,154,104,110,79,64,57,44,119,80,0.733733382400352,4.01886160691677,3.20373927878178,0.00657631939953025,0.99893127807082,-4.09469976454269
"3","GB40227",19,142,60,66,27,43,7,6,8,5,84,3,1.97009207281179,1.72328210649903,3.17746674547843,0.00692458768456396,0.99893127807082,-4.38167978730097
"4","GB40980",251,378,385,379,154,259,200,214,90,87,209,110,0.635031228434606,4.95903967944105,3.20376846923235,0.00657594233705244,0.99893127807082,-3.97533988099523
"5","GB41127",1900,4130,2577,2608,741,1841,640,713,651,500,1895,935,0.949529923386171,7.62657329568599,3.60435179725926,0.00299653030009857,0.99893127807082,-4.09536062536839
"6","GB41670",742,645,999,976,262,507,334,300,171,107,359,179,1.12422784531762,5.85281527029815,4.13633491183572,0.0010677871636137,0.99893127807082,-3.76931162933477
"7","GB42427",3331,1703,8375,8951,1082,3409,1446,414,478,206,2056,270,2.24966178619788,7.74677338283031,3.65929495419744,0.00269134343289633,0.99893127807082,-4.11341368423936
"8","GB42492",96,90,45,62,106,115,94,125,74,87,305,201,-1.12411857748612,3.99536897130123,-3.65443605628357,0.00271701476499655,0.99893127807082,-3.98952274621253
"9","GB42931",4521,4722,3407,4149,1000,3257,1006,1507,868,771,3333,839,1.01585003169508,8.22655325585898,3.54169607035504,0.00338756707388893,0.99893127807082,-4.17126007567831
"10","GB43140",20,20,11,17,10,46,32,42,23,15,62,25,-1.11911491521758,1.87970297416141,-3.75848329864026,0.00221782379736478,0.99893127807082,-4.29222538591842
"11","GB43141",87,86,47,54,74,126,92,133,66,68,179,100,-0.848420862148453,3.74904849494573,-3.67976441122209,0.00258586673170809,0.99893127807082,-4.02954476089071
"12","GB43261",74,134,58,55,72,59,158,118,65,62,114,85,-0.801814075503351,3.68014509387025,-3.38829261706365,0.0045767230054397,0.99893127807082,-4.09853855896554
