"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB47029",682,761,520,763,676,651,382,670,544,196,149,230,1.03103814296226,6.14697136716422,4.90519553094243,0.000253349775574872,0.849988497053696,-3.63583214867059
"2","GB47690",105,133,44,111,136,123,22,61,123,17,19,35,1.37002503006773,3.22708141235827,4.99710833472837,0.000214236365645867,0.849988497053696,-3.96236016532672
"3","GB49509",2808,126,75,491,1036,1091,18,14,8,18,2,41,5.1598581688391,3.62226715448805,5.0314880160314,0.000201267774295956,0.849988497053696,-4.13991499648641
"4","GB40218",1180,754,578,1842,1021,614,183,809,717,114,208,154,1.69821080929549,6.26734250242114,4.64315351143964,0.000411038098343793,0.987880966700881,-3.73775202784247
"5","GB40493",159,27,61,127,91,115,32,56,71,9,18,13,1.48692740643764,2.85800271488279,3.13257254221026,0.00757719643971709,0.987880966700881,-4.26835644387876
"6","GB40548",28,9,15,17,26,39,9,13,18,2,2,7,1.37110254353493,0.886439180020623,3.29945730657741,0.00546090301197539,0.987880966700881,-4.41949950770539
"7","GB42275",21,72,17,33,38,30,16,19,35,6,6,10,1.1319360133278,1.66250559859264,3.17708848931523,0.0069434330237099,0.987880966700881,-4.37267361926523
"8","GB42385",3222,9267,1873,9907,5231,4802,1495,6527,3254,938,975,2109,1.24171455216871,8.91436951076546,3.48145114585674,0.00382157264672107,0.987880966700881,-4.23502657259892
"9","GB42678",36,35,24,23,38,34,12,26,31,17,15,13,0.681584125334251,1.89582180874429,3.08318521725509,0.00834785978026082,0.987880966700881,-4.35932591637179
"10","GB42797",210,427,86,199,212,290,45,222,96,109,78,80,1.11703675982542,4.45187820058367,3.841224107023,0.00189396640672907,0.987880966700881,-3.87796711755996
"11","GB43214",350,482,213,294,311,415,183,449,303,109,103,136,0.735399384735024,5.25885993566607,4.0771809490072,0.00120060179376851,0.987880966700881,-3.72782707760813
"12","GB43713",14040,20611,7337,22516,9359,7274,3844,14946,14318,2048,2509,1762,1.4448542617498,10.1471648757883,3.19090080229137,0.00675774505798857,0.987880966700881,-4.34880350056136
"13","GB44074",903,772,331,844,817,687,237,1223,668,191,203,110,1.10020434107357,6.15479102593138,3.11536507125659,0.00783732737170809,0.987880966700881,-4.03336274988964
"14","GB44224",21,31,14,31,31,35,21,17,25,9,10,6,0.874908083145969,1.55106227864699,3.02396382713285,0.00937519448442185,0.987880966700881,-4.39337293440352
"15","GB44710",338,2297,355,1453,698,376,215,1064,240,74,81,142,1.72663632904305,5.80590614438275,3.29403967364231,0.00551928073470577,0.987880966700881,-3.99295815055935
"16","GB44744",105,115,52,90,121,121,51,80,149,36,39,39,0.647540442553245,3.52946889273017,3.12736556577917,0.00765499226655112,0.987880966700881,-4.16942876092547
"17","GB44772",287,365,151,274,358,424,151,327,397,74,122,153,0.627006367553829,5.13082720728079,3.27093043595004,0.00577539476047934,0.987880966700881,-3.93777252431851
"18","GB44824",281,856,182,288,365,584,276,208,221,137,143,187,0.872810985710443,5.36430567580952,3.09847305213552,0.00810132467307942,0.987880966700881,-3.99166901659755
"19","GB44829",316,816,246,1074,649,611,201,842,327,134,158,277,0.966544812118392,5.87471508863952,3.14596920439309,0.00738063896519377,0.987880966700881,-3.99842361926902
"20","GB45193",505,519,295,548,461,377,295,707,274,144,145,176,0.763594987604078,5.666272862898,3.5104157521005,0.0036107917654505,0.987880966700881,-3.87799105382009
"21","GB45969",49,167,58,107,106,93,48,116,17,10,31,16,1.48141562282001,2.96693049667353,3.33890355234791,0.00505409600850257,0.987880966700881,-4.22322173182594
"22","GB46281",11,29,22,18,12,12,16,9,2,2,5,2,1.63868688293013,0.482584859914676,3.04733133834995,0.00895565329105357,0.987880966700881,-4.45948917752149
"23","GB46386",11,12,6,7,8,21,2,7,4,2,3,4,1.32441571994818,-0.0279429415160816,4.15656078263954,0.00103099208732986,0.987880966700881,-4.42319760627537
"24","GB46516",456,222,128,202,232,254,154,193,181,100,105,119,0.66633805194497,4.78957476006117,3.56635108398181,0.00323635291243003,0.987880966700881,-3.8789655784959
"25","GB46648",79,71,53,72,106,140,45,85,76,47,31,46,0.566006682902784,3.35090438213246,3.08700069423097,0.00828564134314189,0.987880966700881,-4.20179647381922
"26","GB46737",1701,1274,769,1849,1598,1141,512,2654,1394,233,300,176,1.31988579969254,7.02913903646911,3.03236923621784,0.0092220870153668,0.987880966700881,-4.14226988794035
"27","GB47579",180,214,108,150,162,317,120,29,43,59,35,104,1.70910661184313,3.96328544128734,4.11369336746231,0.00111929329324575,0.987880966700881,-3.93471445687971
"28","GB47691",1470,2408,590,2025,1512,982,257,760,1584,223,517,761,1.21714359230159,7.06070393007794,3.25073106426118,0.00600898230290282,0.987880966700881,-4.09718736789632
"29","GB48832",261,886,104,65,490,329,119,92,70,68,112,37,1.69244404758732,4.43802988279236,3.0880592131654,0.00826846199047905,0.987880966700881,-4.08410315292953
"30","GB48961",718,1291,353,1410,748,907,416,1031,761,239,334,300,0.798722810506566,6.55078911247398,3.19466274287822,0.00670803474397952,0.987880966700881,-4.0476567919291
"31","GB49175",150,429,64,286,190,241,68,172,130,49,66,72,1.09795742763958,4.31187290509557,3.65880608820998,0.00270142447426465,0.987880966700881,-3.94104997972562
"32","GB49321",7911,15395,6668,14085,7685,8820,5396,13134,5718,2065,2068,1566,1.31991713951434,9.85317734081488,3.49994203305167,0.00368562265076,0.987880966700881,-4.29861879757365
"33","GB49370",509,912,379,895,765,876,348,882,467,286,281,386,0.663923903614771,6.35235395666608,3.796965648832,0.00206398756078503,0.987880966700881,-3.87554071812416
"34","GB49446",141,162,86,199,170,151,229,325,346,107,113,166,-0.524164203927526,4.70654845714333,-3.0178874749788,0.00948744275037151,0.987880966700881,-4.02887589128013
"35","GB49626",412,457,233,570,940,954,147,675,630,110,108,169,1.11078958671699,5.73855945283777,3.41610659090699,0.00434379101531615,0.987880966700881,-3.92423550772701
"36","GB49854",6273,9431,4951,9367,1832,2244,978,4022,3704,1080,553,205,2.11154742778078,8.46431189586164,3.1955613448095,0.00669621469363425,0.987880966700881,-4.24588468496717
"37","GB50149",11727,3079,3779,5965,5775,6931,8196,16382,27993,9413,10296,9382,-1.22180106462464,10.3304197736656,-3.8819947201187,0.0017499742378193,0.987880966700881,-4.29102261605908
"38","GB51814",772,2514,1229,1082,1066,899,754,807,1425,169,210,178,1.45806918713299,6.75665874682486,3.12775226695594,0.00764918746251501,0.987880966700881,-4.09575094080427
"39","GB52108",7,3,3,8,12,7,6,22,18,13,10,13,-1.10818861368125,0.511825467459207,-3.28679702656212,0.00559830141162142,0.987880966700881,-4.43939403359321
"40","GB52316",1038,1021,669,1422,1282,1072,1377,2610,2409,959,995,1228,-0.56450746166687,7.59068649397914,-3.42735703270663,0.00424901407564071,0.987880966700881,-4.11931492861286
"41","GB52847",62,102,48,65,51,66,33,66,33,23,20,39,0.799353360809622,2.84183521228449,3.40384394751096,0.00444951905881655,0.987880966700881,-4.22058323511376
"42","GB53288",81,118,51,83,69,46,26,59,34,20,28,24,1.10577845891216,2.8483706316761,4.10500417037427,0.00113811688191548,0.987880966700881,-4.13042019335721
"43","GB53347",29,101,15,32,66,45,7,37,27,16,16,6,1.30762922973136,1.95601450484142,3.16327857829439,0.00713417414664533,0.987880966700881,-4.35116698766977
"44","GB53384",416,453,213,374,377,435,226,419,459,152,160,231,0.448208645744616,5.55274523894502,3.48468185972601,0.00379746016442345,0.987880966700881,-3.87070532448961
