"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40013",170,458,213,312,114,344,31,24,22,46,50,31,2.94013416343892,3.79037703915356,5.30203281972468,0.000124554517424547,0.130455487151024,1.31679848754031
"2","GB40263",278,596,510,261,388,578,461,180,233,100,155,114,1.13795959548254,5.40074115493934,4.55838996679236,0.000483702968569022,0.130455487151024,0.115930876375103
"3","GB40310",240,377,684,236,439,590,303,145,216,82,181,128,1.22556491848707,5.29191852736619,5.12847853345729,0.000169861098129614,0.130455487151024,1.10069572544972
"4","GB40537",485,388,400,325,441,594,402,210,381,137,203,259,0.74190342356795,5.66126284722352,5.20421245160844,0.000148280545206136,0.130455487151024,1.22753375688246
"5","GB40764",245,236,353,137,282,490,337,130,133,106,102,122,0.884108399430905,4.91589803327288,4.42623334079951,0.000619971399719219,0.130455487151024,-0.116720561538688
"6","GB41071",70,47,75,55,89,106,59,34,48,17,33,45,0.873156382824356,2.99545265080979,4.57011378523055,0.000473214461468902,0.130455487151024,0.122112164924849
"7","GB41235",11,13,16,7,15,10,8,7,4,1,3,4,1.38582162649535,0.165085475401925,4.42437943693157,0.000622142412642739,0.130455487151024,-0.647492343291997
"8","GB41389",243,751,347,333,303,474,245,147,205,89,128,130,1.31605451775565,5.20519871327436,4.46193708034117,0.000579650349886543,0.130455487151024,-0.0520823675063227
"9","GB41390",3013,6715,2796,4563,1405,4706,875,592,1063,682,1234,493,2.09025635775417,7.99016169163364,4.59729190908775,0.000449794115955095,0.130455487151024,0.187880605005754
"10","GB41860",109,56,119,45,81,142,67,26,48,34,36,34,1.10129477434651,3.16641275297202,5.0373932833699,0.0002002175972843,0.130455487151024,0.88514683236731
"11","GB42538",60,56,73,40,91,83,151,109,121,67,76,107,-0.685161843577855,3.65678295417746,-4.97536005119937,0.000224080845506913,0.130455487151024,0.826314220328603
"12","GB43234",2069,1623,2756,1086,2258,3082,2423,810,1942,622,769,774,0.89219386504133,7.82495137162637,4.72438537000048,0.000355167276675424,0.130455487151024,0.404709324096826
"13","GB43453",218,120,233,109,291,276,143,41,144,104,58,50,1.24091427754972,4.27116638828031,4.88418854777859,0.000264648425198607,0.130455487151024,0.688631266237477
"14","GB43584",436,334,513,232,470,454,501,237,358,195,204,214,0.500558036457397,5.64874887664466,4.45226112637426,0.000590302949994504,0.130455487151024,-0.0765268954080671
"15","GB43733",152,233,229,175,137,238,86,69,81,78,71,58,1.34920763610111,4.19368051634069,4.80757008949697,0.000304616684290398,0.130455487151024,0.558546690621489
"16","GB44199",18,10,36,10,23,19,13,5,12,2,4,6,1.38978026237267,0.729385741800033,4.47328108944743,0.000567413412763951,0.130455487151024,-0.430274980430489
"17","GB45763",190,386,220,354,125,300,31,28,87,35,75,18,2.62834334857661,3.93018803323172,4.97579301429602,0.000223904419471393,0.130455487151024,0.817106173818043
"18","GB46982",158,124,255,105,165,224,135,64,128,54,95,73,0.874199661685401,4.20753516274737,4.62458896504407,0.000427475220684048,0.130455487151024,0.245334128352673
"19","GB47455",293,200,449,97,519,316,820,515,570,333,616,808,-1.17779337854334,5.95202970994508,-4.55297785423885,0.000488625562520286,0.130455487151024,0.109238643140809
"20","GB47482",119,98,177,56,199,212,366,206,314,139,165,254,-0.831270796060068,4.73795898654868,-5.05025096562547,0.000195611081215295,0.130455487151024,0.969032803424886
"21","GB48068",458,485,384,532,316,460,59,138,115,155,158,77,2.10750377313132,5.08037517165618,4.83992185013971,0.000287026487878523,0.130455487151024,0.613014289927873
"22","GB48125",534,390,714,297,484,570,510,301,464,180,237,240,0.618168083076511,5.87602514548677,4.65099327503846,0.000406974727245326,0.130455487151024,0.278501764865014
"23","GB48190",611,763,766,562,484,801,457,231,435,183,266,227,1.18414501334415,6.05517406169365,5.73734290586393,5.82451832483804e-05,0.130455487151024,2.0933846142559
"24","GB48538",537,669,583,507,641,1007,360,206,472,220,322,252,1.08364147253443,6.06491618960915,4.74508486626184,0.000341826731210971,0.130455487151024,0.447202964196102
"25","GB48667",24,17,19,8,26,32,10,7,14,8,7,8,1.12078305641532,1.06536736802802,4.49218974817289,0.000547605400527804,0.130455487151024,-0.304609551093194
"26","GB48832",261,119,886,104,490,329,92,65,70,68,112,37,2.01182397016538,4.43802988279236,4.55954592380461,0.00048265822259849,0.130455487151024,0.134484489555127
"27","GB49173",259,210,192,170,182,322,114,46,181,58,126,71,1.23831941998454,4.42984938535944,4.45700970253201,0.000585050071872012,0.130455487151024,-0.0483605289211786
"28","GB50345",790,910,730,752,628,918,601,387,622,244,366,343,0.92310606470275,6.44420972178856,4.4958592646279,0.000543844767277283,0.130455487151024,0.0176543853240565
"29","GB50413",371,278,336,235,342,484,290,203,235,146,180,210,0.636334014012437,5.34087656024765,4.59412166267138,0.000452463167959698,0.130455487151024,0.174719652723114
"30","GB50943",2688,6010,2515,3659,1629,2967,1658,740,1123,763,1021,724,1.6161374836201,8.03325179912447,4.52864423901074,0.000511405922717686,0.130455487151024,0.0733056449859832
"31","GB50973",5748,7883,5463,6201,2528,6853,824,676,1134,827,1964,354,2.599669791622,8.37599302833362,4.89115742665661,0.000261293935095668,0.130455487151024,0.647536659655118
"32","GB50975",139,146,217,105,124,234,144,57,117,42,41,34,1.17951265981712,3.92553661920823,4.84505425802457,0.000284334250199868,0.130455487151024,0.61820505846759
"33","GB51089",377,1505,448,525,306,665,223,103,197,124,143,155,1.87262142239059,5.48401437183254,4.77386529282853,0.000324135098936302,0.130455487151024,0.498041874427237
"34","GB51090",1872,3209,1637,1856,1493,2326,996,579,1119,606,897,462,1.37617644071349,7.55305722900952,4.44512155960495,0.000598292454706219,0.130455487151024,-0.0612167122935983
"35","GB51370",72,87,150,67,127,239,44,24,65,38,42,40,1.45624523701754,3.38816178754474,4.6185878239448,0.000432281732303232,0.130455487151024,0.221917896593784
"36","GB52040",31,48,42,29,40,50,5,4,15,15,17,9,2.06185046194347,1.62170874533439,4.78809399474299,0.000315741756380297,0.130455487151024,0.214812483002463
"37","GB52543",123,106,133,70,128,157,139,58,86,25,44,43,0.905923350607282,3.65721918060514,5.31610337291735,0.000121482395211116,0.130455487151024,1.37259810673475
"38","GB52708",381,514,516,361,280,326,219,113,228,86,139,68,1.54610366017524,5.11262946349654,5.37284262694618,0.000109874002655885,0.130455487151024,1.50639464579355
