"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40421",23,3,7,24,36,9,24,41,33,61,14,31,-1.16094445507459,1.65276392596808,-3.12441944726814,0.00772955368660012,0.9999083687618,-4.38300037394491
"2","GB40527",3,4,4,11,6,4,6,20,9,14,6,5,-0.845085875128143,0.128596675386594,-2.6798723677289,0.0183808084119668,0.9999083687618,-4.4950641733445
"3","GB40548",28,15,17,26,39,7,9,13,9,18,2,2,1.38263407229762,0.886439180020623,3.36178999865976,0.00485488297882234,0.9999083687618,-4.4170170294798
"4","GB40566",200,76,103,115,222,75,113,272,257,246,168,141,-0.63394438744673,4.54801682155058,-2.77574796521256,0.0152652733491537,0.9999083687618,-4.12923874676648
"5","GB41214",31,7,16,15,25,14,23,57,23,33,23,15,-0.670945272620136,1.71841386072688,-2.66011887094916,0.019095691530895,0.9999083687618,-4.42248898323502
"6","GB41294",190,161,219,231,242,163,321,345,299,440,161,152,-0.452967717242699,5.15449256417273,-2.66733794652104,0.0188313522925371,0.9999083687618,-4.11685473248797
"7","GB41987",108,44,82,114,134,78,53,106,64,105,39,59,0.419026165956927,3.57452102294934,2.72169369805419,0.0169521808935005,0.9999083687618,-4.25305802523974
"8","GB42164",3,0,2,6,5,3,10,20,15,12,5,5,-1.89942129868277,-0.24653738528652,-4.73923080448842,0.000347387988491891,0.9999083687618,-4.41332242244914
"9","GB42224",161,92,107,145,145,98,184,238,197,209,97,105,-0.432548183841929,4.44794094560891,-3.17949955311125,0.00693897334443566,0.9999083687618,-4.02656049444958
"10","GB42460",3,40,88,106,4,21,221,721,625,32,80,274,-3.30409258306807,3.38773319705863,-3.01108997675222,0.0096489197544396,0.9999083687618,-4.27972805348124
"11","GB42609",31,18,38,30,65,23,40,127,66,49,36,35,-0.74855506703778,2.66741167752154,-2.98110025801112,0.0102314640978302,0.9999083687618,-4.30768545261699
"12","GB42888",8,6,14,7,6,4,21,46,12,13,9,9,-1.13749828155766,0.746784840857849,-3.00956394517312,0.00967775350016283,0.9999083687618,-4.44799121926787
"13","GB42889",55,48,35,75,49,68,87,159,103,83,60,49,-0.684124232146252,3.38184675327331,-3.12417962926143,0.00773318495107599,0.9999083687618,-4.20147296065061
"14","GB43509",14,725,557,839,4,99,2655,3035,944,782,1574,905,-3.95174047233723,5.96357691167585,-2.90899658766415,0.0117781214374999,0.9999083687618,-4.19487567377865
"15","GB44090",87,66,79,149,69,111,75,249,221,166,123,94,-0.682260516998367,4.12699397845849,-2.7715246689866,0.0153909380771393,0.9999083687618,-4.17815152322616
"16","GB44671",140,100,83,162,174,107,75,99,78,112,52,79,0.64171694404613,3.94979758303871,3.42783457155573,0.00426597957422769,0.9999083687618,-4.04849517579374
"17","GB45278",772,396,680,730,589,170,1268,1918,891,1114,671,426,-0.915420228731124,6.72563176033768,-2.77000357835979,0.0154364457091447,0.9999083687618,-4.17705152550437
"18","GB45378",930,517,484,709,1061,406,804,1166,1373,1082,697,740,-0.585094279509815,6.91563860793772,-2.78555740641926,0.014977253228049,0.9999083687618,-4.1895663417119
"19","GB46086",26,6,18,14,14,18,22,47,29,23,15,18,-0.67773670940637,1.57533967599009,-2.6818189464252,0.0183117866863104,0.9999083687618,-4.42875553340461
"20","GB46294",46,44,36,42,16,46,29,24,32,14,1,3,1.53018386334128,1.63716139399319,2.67784768778975,0.018452867942098,0.9999083687618,-4.43220374545198
"21","GB46678",59,26,88,101,67,34,88,240,86,94,61,52,-0.689954619443752,3.47086716530269,-2.6934606702342,0.017904228926293,0.9999083687618,-4.27385456490144
"22","GB47041",305,180,148,250,267,128,217,359,555,396,242,283,-0.711224610363143,5.3128109706181,-3.0664080939934,0.00865925685912654,0.9999083687618,-3.99669307559714
"23","GB47086",45,30,35,29,27,21,39,123,66,53,29,26,-0.751716311845645,2.58468870469932,-2.93940870594556,0.0110994796653257,0.9999083687618,-4.32123816452436
"24","GB47536",63,19,45,77,120,26,35,0,11,3,18,5,3.33029961810434,1.46055180497782,3.86812657758816,0.00180946016268422,0.9999083687618,-4.36053422302045
"25","GB47579",180,108,150,162,317,104,120,29,214,43,59,35,1.43994445280573,3.96328544128734,3.01480660553064,0.00957905095418922,0.9999083687618,-4.15183547916098
"26","GB47722",68,39,24,102,83,41,26,49,22,38,9,29,1.03076974827883,2.53162422574999,3.26404920125058,0.00587953975574632,0.9999083687618,-4.28549360763633
"27","GB48038",241,144,82,109,177,46,294,408,208,211,190,133,-0.970858103423139,4.65500682786274,-2.94875497350265,0.0108987767475506,0.9999083687618,-4.07917274216926
"28","GB48205",6,3,6,9,5,1,36,15,8,12,7,6,-1.27455052747777,0.22179026176093,-2.64608019834291,0.0196201017333877,0.9999083687618,-4.49495699985483
"29","GB48386",46,24,39,40,31,20,53,111,44,61,31,32,-0.673534808189412,2.64757090245885,-3.11977173361169,0.00780023136634062,0.9999083687618,-4.28934093786029
"30","GB48808",14,5,9,15,13,17,5,3,4,4,5,9,1.33010725275519,0.282996630692661,3.2746786026571,0.00575834271215225,0.9999083687618,-4.4542362061971
"31","GB48979",78,36,87,97,54,34,78,263,91,131,67,65,-0.796251294748386,3.59159081479583,-3.29420291300994,0.00554220465374263,0.9999083687618,-4.14081188390288
"32","GB49018",163,118,160,162,119,148,53,162,58,218,41,60,0.741949616572421,4.06063150718219,2.7744488625258,0.0153038210524887,0.9999083687618,-4.18515945825726
"33","GB49509",2808,75,491,1036,1091,41,18,14,126,8,18,2,4.66649906449052,3.62226715448805,3.77519591082408,0.00216660131526208,0.9999083687618,-4.22724887877763
"34","GB49774",218,70,149,101,86,64,153,407,132,252,102,117,-0.737211231221615,4.37026892499493,-2.77267264748047,0.0153566800352063,0.9999083687618,-4.15054454877491
"35","GB49799",149,72,115,145,150,84,202,175,222,206,110,133,-0.546143125711632,4.43388787532965,-2.95789502880649,0.0107059684374769,0.9999083687618,-4.09008496277907
"36","GB50290",27,12,7,23,15,14,57,116,44,39,16,58,-1.63850166421863,2.06508990047765,-4.3702186731091,0.000692248574392323,0.9999083687618,-4.23554835412956
"37","GB50313",28,9,13,40,27,13,1,11,8,17,1,13,1.65347236854661,0.754598291845868,3.35073480614616,0.00496115603041127,0.9999083687618,-4.42736837953345
"38","GB51637",244,144,160,274,286,198,126,273,183,259,80,129,0.370248956175333,4.83122453082643,2.65098868219619,0.0194351762623295,0.9999083687618,-4.1359822817143
"39","GB52021",393,225,253,267,304,223,379,488,545,445,219,259,-0.460962775082758,5.61730687793456,-2.77907911670182,0.0151668631078719,0.9999083687618,-4.08447531961092
"40","GB52186",11196,1613,27322,6610,5137,7153,957,1109,1299,23163,523,731,2.23587251294249,8.97945948877889,2.81796986451498,0.0140629068985783,0.9999083687618,-4.34475404870913
"41","GB52321",197,166,110,118,89,63,188,325,224,217,104,125,-0.738157689042211,4.49931423136273,-2.77061912653459,0.0154180140536348,0.9999083687618,-4.1360173081017
"42","GB52523",17,7,15,11,7,4,14,34,20,19,8,12,-0.833189991546655,0.967481926533925,-2.6755839696743,0.0185337603355705,0.9999083687618,-4.46182739525924
"43","GB52836",2521,1302,4719,2209,5390,1487,9857,3623,7635,19633,1790,6117,-1.30894144693831,9.26739793275542,-2.83459058762766,0.0136154985428134,0.9999083687618,-4.35288669780543
"44","GB53319",108,46,66,78,78,44,80,217,148,125,53,84,-0.696875334066576,3.71026849250306,-3.72888699431342,0.00237057507024808,0.9999083687618,-4.03850464059399
"45","GB53345",184,100,140,106,90,39,208,344,267,207,81,125,-0.943523387607197,4.39520385589565,-3.18126562718161,0.00691500441915967,0.9999083687618,-4.04705966148685
"46","GB53797",63,32,43,79,42,45,20,37,61,34,13,28,0.739701571486669,2.54895905306479,2.84227887686794,0.0134132939359995,0.9999083687618,-4.33924410810283
"47","GB55327",87,52,112,95,61,97,79,220,123,163,77,84,-0.541360566473765,3.90506700860574,-2.71156985318086,0.0172877526926843,0.9999083687618,-4.21754717736544
"48","GB55450",15,5,3,16,16,1,33,29,17,24,11,14,-1.45696825655978,0.887271548210998,-3.07591460997107,0.00849962591999748,0.9999083687618,-4.43831435228398
"49","GB55541",40,15,30,43,44,37,19,38,18,34,19,17,0.544171835934027,2.11128233515539,2.74087446412362,0.0163337364981876,0.9999083687618,-4.38608437626659
"50","GB55723",16,9,22,19,23,12,24,61,27,48,19,11,-0.79846270676275,1.72447833378997,-3.19594056606556,0.00671900629356806,0.9999083687618,-4.36636351180215
