"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB41284",551,492,317,498,583,1081,231,201,180,151,154,265,1.64938406908225,5.65345730820557,6.03229862864357,3.46383333840098e-05,0.348634825510059,1.86701683509273
"2","GB47382",413,739,518,572,691,912,226,417,334,158,328,420,1.19653515773275,6.05382647104891,5.50598746563873,8.55194334116378e-05,0.403976422677873,1.20449637299353
"3","GB48229",580,554,257,276,960,271,924,2730,2067,506,1225,916,-1.38228366728298,6.7875985158246,-5.31233303806371,0.00012041026011263,0.403976422677873,0.80119595230244
"4","GB40010",1905,3077,1027,1261,2777,1236,3284,5093,5200,1979,2179,2881,-0.815106589236676,8.50440494227379,-3.86045317327382,0.00181577929637382,0.40491969561313,-1.40783975789228
"5","GB40280",2507,2304,667,819,1690,971,2959,8885,2386,2054,2583,2014,-1.09643786278772,8.25283350899352,-4.04127824181706,0.00127955345590566,0.40491969561313,-1.13224952621114
"6","GB40356",71,58,53,35,75,44,29,47,29,17,40,50,0.773050541392079,2.73136095651191,3.85181324915311,0.00184651421603864,0.40491969561313,-1.50745207641745
"7","GB40425",76,111,36,50,67,51,31,70,21,18,22,50,1.04350827332367,2.77087590164482,4.57803327022026,0.000460902330891671,0.40491969561313,-0.620686684684221
"8","GB41289",284,221,409,327,421,260,162,250,107,63,142,185,1.26307776969915,5.01160312593678,4.32195842057379,0.000747425568594897,0.40491969561313,-0.431315903370914
"9","GB41545",4452,3814,1853,2144,2900,2427,4555,11379,4190,4910,4525,4809,-0.852354692741937,9.22194794868479,-3.86879774545688,0.00178658967067549,0.40491969561313,-1.50960006602385
"10","GB42146",1055,1329,593,464,852,395,923,2306,2059,829,2312,1421,-0.99489334577459,7.32578625995019,-4.0170706884614,0.00134073227613925,0.40491969561313,-1.02868082010545
"11","GB42454",177,172,102,99,169,163,93,163,114,59,123,141,0.462150771328877,4.28182216849134,3.66391041622163,0.00266318165822798,0.40491969561313,-1.47380539672441
"12","GB42515",336,358,183,216,417,270,329,1025,519,316,644,358,-0.661017766807678,5.84438995790851,-3.63117401724621,0.00283921694581565,0.40491969561313,-1.49245464514421
"13","GB42899",451,363,226,267,459,451,154,364,304,195,195,275,0.700481767158426,5.49261756423136,4.15808375608554,0.00102211310482475,0.40491969561313,-0.656369749026456
"14","GB43963",197,255,80,108,190,128,200,611,239,149,235,249,-0.640583720515004,4.90390958308857,-3.98090293496854,0.00143776048272078,0.40491969561313,-0.944656695744546
"15","GB44430",1189,1145,527,617,1044,631,1806,1953,1580,933,1093,1315,-0.704211721066452,7.36669568304664,-4.06604661387768,0.00121990865474735,0.40491969561313,-0.963517889141984
"16","GB44958",5,8,3,2,11,4,16,26,14,5,9,13,-1.18073083489458,0.345038631131106,-3.89276145956251,0.00170539352024696,0.40491969561313,-2.30910486106928
"17","GB44983",716,657,309,331,828,521,888,1473,873,503,809,870,-0.629770772460874,6.69873565279063,-4.6507110817673,0.000402352411139185,0.40491969561313,-0.0374899712609293
"18","GB45073",1725,1054,540,566,1369,637,1043,5700,3635,1347,1689,1636,-1.13002516758677,7.71333924216023,-4.11508503361083,0.00111007151398621,0.40491969561313,-0.947792627064949
"19","GB45597",113,116,89,78,132,119,65,116,80,46,73,99,0.54028754979456,3.80851043768955,3.73662769133387,0.00231068679364981,0.40491969561313,-1.42466332580874
"20","GB45690",318,299,131,98,278,199,251,825,551,238,519,313,-0.884335338226881,5.46870592094382,-4.21684336554164,0.000913329194022609,0.40491969561313,-0.574721121604257
"21","GB45966",11,17,16,13,24,21,4,17,8,3,9,3,1.39705146203223,0.701722195540449,3.72315509724348,0.00237222209692702,0.40491969561313,-2.32437591382116
"22","GB45969",49,17,10,31,106,16,48,116,167,58,107,93,-1.54801870028552,2.96693049667353,-3.71620247576601,0.00240462593221887,0.40491969561313,-1.6462938720239
"23","GB46367",1020,1017,367,410,835,463,756,1777,1133,740,934,1684,-0.735400521546636,7.00448343041187,-4.39998128163351,0.000644564517297187,0.40491969561313,-0.439286838397484
"24","GB47302",89,90,32,36,50,29,79,173,83,82,85,94,-0.817050813924156,3.4080634798339,-3.63211766769732,0.00283398122661061,0.40491969561313,-1.65115037688529
"25","GB47305",224,314,157,201,308,307,156,303,177,109,196,192,0.53608315272893,5.02185767240682,3.69857013790072,0.00248883323642125,0.40491969561313,-1.38008819093226
"26","GB47330",59,52,37,96,48,127,30,14,28,8,7,40,1.87653094602082,2.3882228341942,3.82589093103385,0.00194194539060464,0.40491969561313,-1.67373941449882
"27","GB47380",49,83,63,86,99,153,28,55,42,16,44,48,1.20646361856344,3.09750728649906,3.71488787962352,0.00241080314233097,0.40491969561313,-1.6038285875231
"28","GB47484",10,13,8,15,11,12,3,6,4,2,6,10,1.24822445244791,0.260578669650597,3.80287793022671,0.00203086794890784,0.40491969561313,-2.4044000861897
"29","GB48029",423,406,129,127,320,138,511,1515,716,525,900,308,-1.46376691546271,5.89090988619817,-4.76331419818193,0.000326386595407122,0.40491969561313,0.192411993251408
"30","GB48194",160,203,77,55,164,94,268,483,190,203,313,172,-1.01483997377962,4.71831288255053,-4.08093467565284,0.00118543330292001,0.40491969561313,-0.814721739458241
