"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40511",126,108,309,87,52,260,456,534,993,136,333,362,-1.33477374633249,5.14301867966991,-3.82264318063537,0.00195254521961896,0.932052916232472,-3.83655427171873
"2","GB41297",688,490,285,182,433,149,48,94,173,291,138,108,1.72036635533809,4.94668842862773,3.5773147127803,0.00315250344208665,0.932052916232472,-3.89457169093452
"3","GB43518",33,10,3,11,3,8,47,19,44,28,50,50,-2.01826952339848,1.48689186903623,-4.04436166779047,0.00127070669089462,0.932052916232472,-4.32561503413517
"4","GB43581",1489,906,1296,429,452,1355,1975,3711,5924,1042,1392,1809,-1.12017144112681,7.74877265752282,-3.32101660775089,0.0052136850335234,0.932052916232472,-4.15218890937368
"5","GB43582",10,5,8,7,5,18,28,23,47,7,26,28,-1.37427336139605,1.13485666141656,-3.75928724543186,0.0022089666558625,0.932052916232472,-4.3672268043319
"6","GB44222",759,432,1111,287,249,464,1033,574,938,456,1034,1181,-0.571454730868638,6.60176268068942,-3.29217404248919,0.00551780684050623,0.932052916232472,-4.02319171620596
"7","GB44227",13,16,20,5,3,11,20,30,68,18,29,37,-1.37021740021556,1.44438963245565,-4.16802590542481,0.0010017490901122,0.932052916232472,-4.31283096133038
"8","GB44570",364,203,689,153,129,308,555,374,520,274,688,710,-0.69610477756445,5.79376990531594,-3.70475596107372,0.00245696089588103,0.932052916232472,-3.83194213227414
"9","GB44662",111,76,180,72,69,133,176,164,286,115,300,173,-0.723988079185419,4.42513061252856,-4.16762899750149,0.00100251179795492,0.932052916232472,-3.79947307540304
"10","GB44722",39,19,69,21,21,65,76,77,132,47,63,78,-0.902050603906503,2.97573794400537,-3.49774275949702,0.00368471505935744,0.932052916232472,-4.19241156487643
"11","GB44871",697,379,1910,603,355,1951,119,90,166,468,712,193,2.04624850173548,5.99651772317741,3.6863860988587,0.00254671911248972,0.932052916232472,-3.8904348902567
"12","GB44893",231,221,423,137,93,228,603,539,833,164,532,471,-0.989036817545369,5.57101349493383,-4.26416027678607,0.000833477726592062,0.932052916232472,-3.7043237793257
"13","GB45218",17,12,29,14,12,15,42,28,32,16,44,42,-0.82704768918714,1.83201999475933,-3.88879482720004,0.00171700925138377,0.932052916232472,-4.28691339791626
"14","GB45395",81,69,234,41,60,99,194,268,375,72,182,186,-0.950942947355958,4.28413873742553,-3.42928160784972,0.00421467263981305,0.932052916232472,-3.99778519691573
"15","GB45771",22,32,45,17,11,10,14,18,11,2,7,11,1.32328126022555,1.09073432038765,3.37702079242815,0.00467032191808031,0.932052916232472,-4.3965317692373
"16","GB45849",5,2,7,2,2,6,11,14,14,7,9,7,-1.12500622450222,0.00100298366412818,-3.50539937404579,0.00362978366758846,0.932052916232472,-4.45010898884388
"17","GB46191",86,62,83,39,35,51,109,114,177,49,104,101,-0.667324260810412,3.55750998891846,-3.50688546467356,0.00361921798727389,0.932052916232472,-4.09607027701639
"18","GB46409",21,13,49,13,12,24,50,30,93,14,65,58,-0.987715526409131,2.19998594544976,-3.27527024238263,0.00570423579857574,0.932052916232472,-4.31394540172902
"19","GB46640",72,48,101,46,41,140,171,127,179,81,119,135,-0.753090605865729,3.86733679903594,-3.31194798659571,0.00530745132350899,0.932052916232472,-4.08371053392784
"20","GB46703",98,97,194,61,57,124,321,197,376,69,240,181,-0.871660012120332,4.44190180183711,-3.45668769008725,0.00399387727467962,0.932052916232472,-3.96263986349752
"21","GB47040",427,278,320,191,146,178,690,553,650,196,448,640,-0.793532079892239,5.72993634211108,-3.49276490806719,0.00372087691076265,0.932052916232472,-3.88815294617501
"22","GB47090",16,31,18,17,9,5,51,22,42,22,47,42,-1.18318640415184,1.81707255782582,-3.34665768639806,0.00495745429898931,0.932052916232472,-4.34315223753765
"23","GB47496",268,160,363,121,91,127,246,282,447,173,394,342,-0.601991448544088,5.11583919333295,-3.71537144333737,0.00240656174378454,0.932052916232472,-3.81643831492186
"24","GB48193",112,105,169,64,40,78,173,192,258,98,163,163,-0.722737903378564,4.21948743459465,-4.10495991995678,0.00113072827919246,0.932052916232472,-3.85424089111699
"25","GB48407",492,377,953,243,133,399,665,1155,2707,366,977,1209,-1.20034875492447,6.52969531305819,-3.79946447001556,0.00204264686771895,0.932052916232472,-3.91430542076146
"26","GB48994",98,66,237,62,47,172,200,245,333,109,230,236,-0.903936525151472,4.47426285867553,-3.91913707900928,0.00161886607351557,0.932052916232472,-3.85485358912233
"27","GB49312",133,120,349,106,70,97,365,633,731,82,355,504,-1.28616982045092,5.06141358481819,-3.49560179281089,0.00370022458965477,0.932052916232472,-3.91718667717447
"28","GB49441",765,308,2739,382,238,1092,236,188,205,286,294,376,1.45452075037429,5.96383757553546,4.10812736682721,0.00112386134186154,0.932052916232472,-3.76188129202785
"29","GB50228",297,149,367,133,124,266,175,148,158,122,191,215,0.537506066337746,4.83055520382009,3.5001182406637,0.00366758336471083,0.932052916232472,-3.8785628192829
"30","GB50780",428,231,423,165,100,168,153,111,141,159,143,115,0.97307312850524,4.74688002681664,4.17814828091135,0.000982497505937667,0.932052916232472,-3.73546121702741
"31","GB50949",357,382,529,270,221,268,248,189,298,201,371,321,0.530753063492952,5.49937980724548,3.43417337089913,0.00417438069563912,0.932052916232472,-3.8692816414608
"32","GB51019",543,284,782,240,229,397,922,740,753,416,752,814,-0.729203345992173,6.31519962465248,-5.02296298689855,0.000202356249299358,0.932052916232472,-3.62905116321387
