"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40013",170,458,213,312,46,344,31,24,22,50,114,31,2.78522582622678,3.79037703915356,4.76797947957997,0.000320198408752986,0.115816807332745,0.448035779663281
"2","GB40577",143,125,264,73,128,170,526,462,437,130,328,365,-1.03473518684572,5.08740648231137,-4.36111291772344,0.000687827548402236,0.115816807332745,-0.194329591086976
"3","GB41247",336,258,170,148,113,172,171,80,148,110,135,73,0.976202431374797,4.50072607502702,4.3073213619518,0.000762038582065238,0.115816807332745,-0.285590988518734
"4","GB41549",13,10,23,7,6,10,66,31,29,12,40,37,-1.3374698542314,1.54228572838451,-4.5878222075438,0.000448159176045634,0.115816807332745,-0.210898929723585
"5","GB41869",8,8,21,4,13,12,59,27,24,23,43,37,-1.46269658392758,1.53044620212509,-4.61419814286242,0.000426531142818619,0.115816807332745,-0.186346864426813
"6","GB42157",36,26,35,38,19,39,16,9,15,20,16,21,1.27957922386589,1.80637061654146,4.31771330160507,0.00074708572713772,0.115816807332745,-0.501846544007037
"7","GB42249",970,952,635,326,315,410,403,187,327,283,346,229,1.18050532134422,5.92755235666108,4.68934522494346,0.000370632101988637,0.115816807332745,0.374754869716363
"8","GB42576",92,87,57,30,31,47,26,14,31,32,33,17,1.39710257938925,2.48042781852137,4.60598478431281,0.000433147924536003,0.115816807332745,0.0568906592150595
"9","GB42868",58,44,26,20,17,37,17,4,19,16,15,12,1.55472167608705,1.64124884249077,4.61715016680542,0.000424178548065715,0.115816807332745,-0.129687912999246
"10","GB42976",508,452,316,160,198,250,138,97,196,140,247,125,1.23410337498648,5.01008338498839,4.67443231429735,0.000381089361494541,0.115816807332745,0.349161322815823
"11","GB43733",152,233,229,175,78,238,86,69,81,71,137,58,1.38408728282044,4.19368051634069,5.37051849904512,0.000107156485866644,0.115816807332745,1.4712485567565
"12","GB44186",934,678,749,491,519,566,586,385,553,419,475,334,0.774262871434881,6.37508016173266,4.40158934831203,0.000636917994356179,0.115816807332745,-0.121351045581068
"13","GB44552",2328,4217,1288,1882,1265,11272,223,117,228,478,1960,174,3.31233658008427,7.14039164158468,4.6315137081723,0.000412921505739343,0.115816807332745,0.253241260477947
"14","GB44561",152,297,103,112,70,513,36,30,48,60,124,31,2.09552908714424,3.78127733545827,4.35485485998256,0.000696064742317665,0.115816807332745,-0.214683195092696
"15","GB44933",54,44,77,19,38,63,147,92,124,44,109,81,-0.776336331591533,3.33619797707724,-4.38078781477712,0.000662577815628649,0.115816807332745,-0.189066175887439
"16","GB45017",2598,2888,2062,2273,880,2359,1673,1054,1415,1027,1244,690,1.1002046704281,7.88341753740692,4.38947994284887,0.000651728550196689,0.115816807332745,-0.163363584895396
"17","GB45227",41,25,59,21,32,61,144,88,77,44,98,67,-0.865498325594191,3.09207858591462,-4.44698658866417,0.000584410817727087,0.115816807332745,-0.103676756646432
"18","GB45434",370,478,391,370,213,759,240,169,311,210,378,143,1.07721683268919,5.55100118050977,4.38974900074319,0.000651395653119061,0.115816807332745,-0.147186641673707
"19","GB45972",546,476,322,218,225,446,151,77,207,183,289,166,1.36184738003498,5.22379265888355,4.87147286415983,0.000264433310763762,0.115816807332745,0.685403071965158
"20","GB46026",144,115,130,67,103,157,307,258,253,133,228,266,-0.76433485280642,4.66844927053512,-4.92020183565042,0.000241762915149004,0.115816807332745,0.763609354014166
"21","GB46188",212,146,211,88,96,227,143,80,138,117,133,99,0.70598249683485,4.36683628888232,4.48504007948643,0.000543842111734108,0.115816807332745,0.0232376360344704
"22","GB46714",71,39,58,29,34,90,139,93,107,58,103,88,-0.645652095194376,3.41282941518182,-4.37845781838005,0.000665517529635378,0.115816807332745,-0.186961115706414
"23","GB47658",118,84,123,56,80,173,253,189,221,95,221,188,-0.640265897199973,4.39801715328415,-4.40929291899068,0.000627676828803924,0.115816807332745,-0.107456296931998
"24","GB48019",245,258,229,170,118,261,130,126,197,136,147,72,0.960625933295737,4.6600909223061,4.45622853076739,0.000574279597408297,0.115816807332745,-0.0273987666130671
"25","GB48068",458,485,384,532,155,460,59,138,115,158,316,77,1.98626562102724,5.08037517165618,4.44479825847837,0.000586836571888779,0.115816807332745,-0.0467536446240278
"26","GB48254",67,49,51,39,38,72,46,24,50,24,32,28,0.898546454169329,2.67528782236932,5.40008499369739,0.000101678465568866,0.115816807332745,1.26088384068247
"27","GB48518",44,39,31,26,17,34,21,9,19,16,21,10,1.24786725098902,1.76861247922706,5.11490960957779,0.000169500951692663,0.115816807332745,0.587201416539743
"28","GB48784",9411,14393,8131,11888,4019,12106,3687,2775,4510,4553,5584,3270,1.4744710885349,9.87131451549484,4.4057841695585,0.000631868662585976,0.115816807332745,-0.255817594421706
"29","GB49247",51,29,35,23,26,27,19,13,30,16,12,8,1.26354897449279,1.76731307172793,4.45915299144268,0.000571111581927292,0.115816807332745,-0.308667899491885
"30","GB50207",574,637,434,321,185,347,283,123,228,221,198,108,1.36104044400474,5.3621721015368,5.13975893351097,0.00016204849732008,0.115816807332745,1.13472932636054
"31","GB50417",183,214,121,81,66,108,35,32,95,58,41,37,1.6751469118696,3.52140566283901,4.94703863338598,0.000230148110389308,0.115816807332745,0.734140478282153
"32","GB50530",17,11,17,10,7,11,6,2,13,3,6,3,1.4760214425033,0.281296648148935,4.5008554909412,0.00052784627097101,0.115816807332745,-0.737622956436653
"33","GB50633",282,215,239,132,152,324,205,130,232,129,238,141,0.571548275807678,4.89597316839554,4.34774018683342,0.000705552863005524,0.115816807332745,-0.220433844086337
"34","GB50963",21,12,21,7,14,17,81,37,28,26,47,44,-1.1970533507723,1.93772863296333,-4.56357072852685,0.000469045001310277,0.115816807332745,-0.133559293595106
"35","GB51186",70,63,108,42,45,88,253,121,139,76,160,132,-0.809955415825899,3.8851064138072,-5.2687013494699,0.000128496570777799,0.115816807332745,1.28353181469864
"36","GB52060",142,103,231,71,119,180,500,291,301,146,281,240,-0.798343358154305,4.8808547609679,-4.68343174165584,0.000374742793983955,0.115816807332745,0.364535824081544
"37","GB52360",2860,3932,3084,2033,1646,4920,1527,1199,2230,1643,2156,1272,1.06019608834608,8.38589108741254,4.43108223243693,0.000602278908601538,0.115816807332745,-0.115102959460381
