"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40091",41,36,23,55,66,83,57,130,38,77,71,130,-0.667174278457023,2.94539757183395,-3.35064144586244,0.00484098321033522,0.610787569351257,-4.16101088248851
"2","GB40396",93,90,101,102,104,87,65,91,37,56,80,68,0.607436068129945,3.33041893002735,3.15736959270454,0.00709361225396211,0.610787569351257,-4.13881184088343
"3","GB40462",9666,14516,11741,14198,15982,9751,5842,13490,4581,6370,8995,7590,0.785236690706794,10.2530164531062,3.39629336172465,0.00442327981362224,0.610787569351257,-4.16444480284484
"4","GB41662",84,94,64,145,148,168,187,168,69,144,208,308,-0.541103404648793,4.11435233617888,-3.12980923763597,0.00749057181280052,0.610787569351257,-4.03061335672361
"5","GB41733",745,979,969,1293,1312,782,481,1062,434,413,752,538,0.799462480448134,6.59516272545683,3.37481380990285,0.00461510703020999,0.610787569351257,-3.9515779937655
"6","GB41921",52,38,43,74,76,104,100,142,46,71,96,152,-0.59081578147135,3.27881204718559,-3.79163930599354,0.00203003607247292,0.610787569351257,-4.02624045272685
"7","GB42467",288,291,163,260,836,379,166,172,60,249,170,347,0.920282416426728,4.91234684433382,3.15861753351307,0.00707614161583346,0.610787569351257,-3.951144142058
"8","GB42615",403,496,528,926,824,435,304,588,259,294,395,264,0.801040185008738,5.80856555507651,3.18012758527728,0.00678165308545797,0.610787569351257,-3.94891026490628
"9","GB43565",88,78,40,97,114,139,123,176,87,104,133,316,-0.661818830605253,3.83314852369715,-3.31442826135391,0.00520027740727024,0.610787569351257,-4.02900681086228
"10","GB43876",63,29,53,107,113,139,161,159,64,82,209,260,-0.856607271213606,3.70548224202469,-3.37218368769719,0.00463916241292143,0.610787569351257,-4.04123805861105
"11","GB44608",2727,3796,2924,5396,4979,3121,1513,4518,1665,1839,2540,2203,0.75872343077755,8.51348808946143,3.1578500848836,0.00708688049319693,0.610787569351257,-4.1202169672087
"12","GB44745",13,11,10,15,19,13,18,32,13,16,27,52,-0.811900148776905,1.21498267022731,-3.5965750936617,0.00297888303177027,0.610787569351257,-4.33820934146751
"13","GB44902",184,185,146,212,227,169,111,177,71,147,161,158,0.524956518865889,4.32435587878917,3.2938081543846,0.00541666998549907,0.610787569351257,-3.95283037107199
"14","GB45073",555,387,644,1196,1880,1707,1659,2920,671,1308,3241,3727,-1.07576416665778,7.39622093844676,-3.60016663685037,0.00295787486806142,0.610787569351257,-3.9560587450138
"15","GB45208",258,276,236,280,325,201,134,228,104,107,150,132,0.977403625428879,4.59818527171938,4.51487533784877,0.000502158651586078,0.610787569351257,-3.62995457021695
"16","GB45306",36,46,37,45,36,44,22,40,17,24,16,22,0.885751027364357,1.96924408045312,3.40470660178438,0.00435034375574046,0.610787569351257,-4.27972621574698
"17","GB45463",10,7,13,42,27,35,36,53,30,39,29,84,-1.065339102142,1.85264637544406,-3.28070414734735,0.00555884485274742,0.610787569351257,-4.31181409710624
"18","GB45870",318,212,240,265,265,275,173,244,97,182,161,232,0.615760772927576,4.77027334349279,3.87660577086246,0.0017189107503099,0.610787569351257,-3.74801524849515
"19","GB45977",127,102,148,121,122,84,77,87,39,64,68,64,0.856749596885696,3.47415970784101,3.38972190473677,0.00448110208761541,0.610787569351257,-4.07014629868941
"20","GB46056",10,8,5,13,24,23,64,43,14,15,36,36,-1.22603815590872,1.32476886284291,-3.53606150453306,0.00335639733206054,0.610787569351257,-4.33802675043498
"21","GB46096",1,1,2,17,16,15,70,69,8,18,10,51,-2.27918063212386,0.636815351994111,-3.35139470103798,0.00483377990614214,0.610787569351257,-4.41406629886181
"22","GB46179",27,25,24,18,26,17,10,11,12,12,9,5,1.31621571245971,0.952827810513365,3.26956877132461,0.00568258933061941,0.610787569351257,-4.39060756961763
"23","GB46208",10,4,4,21,17,23,30,37,14,15,33,96,-1.41704706639311,1.23836789243608,-3.68982401222306,0.00247930934617462,0.610787569351257,-4.33455937572471
"24","GB47508",25,18,28,52,68,63,67,86,25,65,92,105,-0.780431596380583,2.69777791046082,-3.44123251796031,0.00404744401460085,0.610787569351257,-4.18292765950297
"25","GB47903",114,99,128,221,304,177,537,717,207,203,268,317,-1.01137925180616,4.89038500948492,-3.70998313997569,0.00238297572768364,0.610787569351257,-3.80331683735828
"26","GB48432",154,157,209,182,226,116,106,164,43,98,90,63,1.00540824476294,3.95989949171052,3.3902106394243,0.00447677571290347,0.610787569351257,-3.99269112607385
"27","GB48484",1091,1250,1120,1522,1593,1019,729,1238,552,692,886,614,0.729739306444063,6.95732407698892,3.23723238511183,0.00605775715551222,0.610787569351257,-4.01418793629381
"28","GB49864",215,263,186,318,291,218,154,283,114,161,159,234,0.512291832550893,4.73184800473354,3.20566972131082,0.00644777705748734,0.610787569351257,-3.93696271346916
"29","GB50025",156,182,117,236,244,151,118,178,66,119,120,115,0.661634979047669,4.18483264100256,3.56784444320141,0.00315245709698506,0.610787569351257,-3.903013572094
"30","GB50813",59,22,24,59,66,77,76,119,76,106,102,257,-1.18908080848178,3.20447477016249,-4.46665283315639,0.000550310327107114,0.610787569351257,-3.94745112685259
"31","GB51062",72,52,39,78,104,82,108,129,51,102,116,168,-0.598071736588062,3.44659996855651,-4.14014544025425,0.00102950386931992,0.610787569351257,-3.93143856419389
"32","GB51206",9064,11807,9817,14295,15771,9189,4953,11679,5520,5633,7051,6450,0.801612367584168,10.1126422745999,3.25875020811094,0.00580544927720416,0.610787569351257,-4.18148331437697
"33","GB51379",5,6,4,8,18,7,20,30,10,10,11,27,-1.09880130202727,0.524940008081206,-3.47171316879588,0.00381096501846486,0.610787569351257,-4.40528181131953
"34","GB51552",102,145,105,195,196,122,73,185,52,77,86,73,0.779543119874448,3.79157934879215,3.27395605100094,0.00563350928144566,0.610787569351257,-4.04165078658878
"35","GB52106",26,17,10,43,27,53,38,76,28,49,64,190,-1.20011159646558,2.34786813746298,-3.68369314417358,0.00250938218910832,0.610787569351257,-4.20318247309915
"36","GB52632",287,294,329,442,533,337,201,364,169,172,292,271,0.661472575650337,5.22051964760674,3.84763665880753,0.00181913066849048,0.610787569351257,-3.73633471241616
"37","GB52685",1856,2064,2082,2956,2853,1739,1171,2278,949,1155,1470,1124,0.779511755049586,7.76041843322158,3.4260465146788,0.00417071521057157,0.610787569351257,-4.01832809881073
"38","GB52690",263,274,229,348,289,223,207,266,100,127,176,172,0.726776638528006,4.75778413666758,3.86294073998493,0.00176546583684375,0.610787569351257,-3.75588932550247
"39","GB52887",8,9,5,14,17,13,23,24,14,16,20,26,-0.843991211749833,0.923495904664432,-3.60126414714537,0.00295148506760013,0.610787569351257,-4.36441161118442
"40","GB53641",44,227,201,35,127,88,176,748,495,254,1049,342,-2.23052101278613,4.69756016680872,-3.77691882001912,0.00208949491246451,0.610787569351257,-3.87635947506475
"41","GB53821",15,8,13,11,17,39,31,29,19,22,41,64,-1.00367603963668,1.51370403739579,-3.22208940601879,0.00624185084347898,0.610787569351257,-4.34919235766757
"42","GB53877",29,30,19,49,48,42,26,36,9,15,25,35,0.64740047512633,1.83894295015726,3.41199766240166,0.00428811363546484,0.610787569351257,-4.29161413828218
"43","GB54403",35,36,62,48,54,56,26,55,11,18,26,22,1.00000120075932,2.113049032072,3.73134494516683,0.00228502993819436,0.610787569351257,-4.22487580970567
"44","GB54532",12,5,6,10,14,18,19,41,12,15,22,57,-1.21530381872959,1.02059564222325,-4.26918790868541,0.000802729923558935,0.610787569351257,-4.30929251062461
"45","GB54804",877,640,785,1316,999,347,377,569,198,341,584,578,0.935046433923157,6.16699054709732,3.53995929869177,0.00333068705481424,0.610787569351257,-3.87389225727824
"46","GB54806",114,76,68,135,125,90,158,167,91,107,145,290,-0.562572969022346,3.95529266622955,-3.31927756187193,0.00515065733051496,0.610787569351257,-4.00572550003011
"47","GB54955",17,16,10,14,10,12,4,11,1,4,6,7,1.36289794651756,0.0753070865934531,4.14282461471583,0.0010241832192232,0.610787569351257,-4.39186663085745
"48","GB54988",50,47,19,38,101,65,86,184,80,104,112,352,-1.42903882732362,3.34520731255868,-4.68324740571865,0.000365501741709416,0.610787569351257,-3.894661092301
"49","GB55298",2842,3629,3042,3966,3909,2718,1373,3241,1666,1667,2324,1695,0.81039530656949,8.32956251671406,3.15988401892463,0.00705845513586083,0.610787569351257,-4.11015689097449
"50","GB55782",2749,2594,2759,4414,4705,2312,1245,3414,1399,1328,1799,1515,0.921583367172549,8.19106880716987,3.55587973247661,0.00322772054118207,0.610787569351257,-4.01667625515497
