"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40008",943,345,474,1066,955,830,867,903,2344,2591,1773,2701,-1.03172025583346,7.1296498514362,-3.54688932030591,0.00328297539767735,0.451551116835127,-3.43403668199491
"2","GB40056",265,253,258,304,361,251,326,93,236,290,298,226,0.506064873062735,5.01447542760169,3.82937003626166,0.00188364973930993,0.451551116835127,-3.07542285537656
"3","GB40095",83,58,104,112,149,177,154,127,452,430,314,326,-1.12234705059179,4.44533604878731,-3.93438858531431,0.00153398192417535,0.451551116835127,-3.17822121167444
"4","GB40129",22,16,12,20,28,29,34,23,49,123,42,51,-0.976525932712644,1.99814568299953,-3.45785350625223,0.00391392730213356,0.451551116835127,-3.96491374402407
"5","GB40263",175,83,83,165,466,117,237,195,452,556,335,486,-0.969610592645854,4.87373248660349,-3.53046058501477,0.00339114896901505,0.451551116835127,-3.29441643610668
"6","GB40439",126,136,110,171,180,122,110,82,85,106,115,139,0.676819889541149,3.94905828066735,3.74257371914393,0.00223326810120469,0.451551116835127,-3.32603906308376
"7","GB40521",33,21,30,38,37,39,50,36,92,90,60,91,-0.793671443737346,2.57701123548553,-3.46635659735746,0.00384873089099953,0.451551116835127,-3.83027956148442
"8","GB40603",106,67,75,162,252,166,240,137,312,618,273,238,-0.878818876110921,4.55902837030664,-3.75482170475967,0.00218019431207612,0.451551116835127,-3.21982106815822
"9","GB40805",293,289,203,373,665,335,361,125,293,330,332,300,0.499415685947712,5.28236090131933,3.65259862935458,0.00266552270703359,0.451551116835127,-3.16199881290756
"10","GB41655",707,526,454,1447,1282,507,712,191,255,614,681,621,0.901250840762234,6.2120645243634,3.4243412584079,0.00418187817411171,0.451551116835127,-3.37290275874769
"11","GB41779",1499,887,748,1717,1684,1044,1235,258,500,1231,1256,1003,0.844866766639546,6.96305844910572,3.58955948999218,0.00301799997361449,0.451551116835127,-3.40093298007955
"12","GB41862",77,39,56,131,148,71,147,121,212,348,152,217,-0.974642050667774,3.96035660080155,-4.01811848250054,0.00130307477408161,0.451551116835127,-3.25914044196864
"13","GB41915",701,420,442,576,786,592,695,183,430,605,634,522,0.505442538648967,6.05341135332752,3.42498131471581,0.00417659165618158,0.451551116835127,-3.34586511548072
"14","GB42292",8,4,5,9,7,9,12,11,30,54,18,30,-1.45152684493089,0.709493891177902,-3.92120474002557,0.00157397281463724,0.451551116835127,-4.1247635042271
"15","GB42350",51,62,50,76,94,88,145,52,129,188,146,154,-0.692505780133103,3.57717774619966,-4.64851753583194,0.000389603960588368,0.451551116835127,-3.14203192801475
"16","GB43612",2,3,4,4,23,13,14,10,30,97,28,22,-1.82659980038974,0.689962471027478,-3.41805357096591,0.00423416987523439,0.451551116835127,-4.20775125482453
"17","GB44199",4,3,5,5,17,1,13,4,21,27,16,25,-1.48992467209894,0.153956350879076,-3.61821599932904,0.00285227423306885,0.451551116835127,-4.23116476809322
"18","GB44214",251,251,136,361,348,347,385,252,668,894,808,606,-0.811244791303033,5.62308909318339,-3.79665553891908,0.00200838019791612,0.451551116835127,-3.12674237369185
"19","GB44384",88,57,99,106,113,91,76,11,40,106,36,50,1.17917529001914,3.0098378941508,4.56922664584488,0.000452451582930581,0.451551116835127,-3.39010521712768
"20","GB44502",1040,456,301,1146,1599,750,1317,884,2609,2709,2052,2044,-1.04937648798518,7.22882373505798,-3.77654643957498,0.00208918329905706,0.451551116835127,-3.34866812621563
"21","GB45614",3911,5897,3078,12967,7278,6097,3371,544,4316,6261,3553,4114,1.23667387329363,9.06655880937954,3.38987533230066,0.00447670138368929,0.451551116835127,-3.72086948999739
"22","GB45937",1312,1126,988,1813,1951,1306,1661,1525,3808,3534,3105,3621,-0.76018385052613,7.94314149239079,-3.7544270829465,0.00218188419650263,0.451551116835127,-3.45952026621447
"23","GB47134",2208,2319,1239,1978,3393,1580,2584,679,1273,2212,1786,1421,0.628350114182038,7.80857505539122,3.4180831934966,0.00423392198482352,0.451551116835127,-3.57441156278126
"24","GB47383",274,189,267,334,401,264,285,84,218,299,300,264,0.535500835882084,5.00288818120359,3.89166002445925,0.00166749449364617,0.451551116835127,-3.04503627258585
"25","GB47584",900,645,506,1372,1371,1107,1265,829,2765,3486,1857,2909,-0.859827164542465,7.42054216794918,-3.58506641694867,0.0030448527345617,0.451551116835127,-3.45870709144199
"26","GB47944",128,117,47,282,314,150,220,180,585,523,436,574,-1.12431289335283,4.91287775251079,-3.46783106307798,0.00383753728885396,0.451551116835127,-3.33477476633234
"27","GB47948",225,128,140,406,519,318,332,398,1504,1889,932,1461,-1.57969604708842,5.93173369189771,-4.38106554867321,0.000647029312771957,0.451551116835127,-2.93015586481772
"28","GB48125",243,217,228,353,500,215,419,277,676,596,675,649,-0.70102838498886,5.60792173480662,-4.23050271899148,0.000863769787647288,0.451551116835127,-2.91102629556279
"29","GB48323",315,294,222,236,367,230,311,101,206,280,276,214,0.541568310249936,4.96427342558972,3.75842978334168,0.00216480493813252,0.451551116835127,-3.11578306939223
"30","GB48355",693,588,355,864,955,694,979,726,1875,1664,1160,1736,-0.753383501577407,6.87941695849643,-3.75901087125734,0.00216233677789653,0.451551116835127,-3.30432008592229
"31","GB48539",329,361,230,527,836,373,665,396,902,1056,761,734,-0.622671902157794,6.11335874751045,-3.65431149987311,0.00265654946052911,0.451551116835127,-3.2405722454224
"32","GB49275",326,340,189,360,423,270,457,321,690,813,482,709,-0.620437987054257,5.7222280588101,-3.63443047812445,0.00276260953536874,0.451551116835127,-3.20829251212791
"33","GB49427",152,152,111,129,216,131,140,58,110,121,114,127,0.663896133907771,4.00492297360246,4.84630430907538,0.00026916831454871,0.451551116835127,-2.87640931679675
"34","GB50124",762,616,642,752,634,650,898,236,536,512,526,483,0.678844386177619,6.20766159578956,3.43180892040755,0.00412061556509606,0.451551116835127,-3.36432276434529
"35","GB50265",15990,10580,12056,24125,24204,17170,14782,5358,11015,15712,14012,13196,0.723148854929944,10.7947240568211,4.17253822063454,0.000965961724472484,0.451551116835127,-3.67321955026593
"36","GB50899",424,397,453,653,833,531,611,166,452,384,536,476,0.597397473791965,5.89118307664246,3.53698929198391,0.00334773729737657,0.451551116835127,-3.26920346873618
"37","GB51231",24,25,17,38,70,42,55,42,91,195,74,71,-0.996587643385523,2.69412911887738,-3.43459366334424,0.0040980019248018,0.451551116835127,-3.81784600548123
"38","GB52072",92,95,82,89,140,55,99,27,57,64,70,82,0.736734905766466,3.25468306438829,3.70599767981701,0.00239969492209337,0.451551116835127,-3.56069941709212
"39","GB52080",401,396,296,398,534,384,500,121,307,411,418,396,0.484573376185957,5.52908044314418,3.40669543792851,0.00433030090041491,0.451551116835127,-3.30547644328304
"40","GB52331",11,5,9,17,28,15,35,7,40,64,47,29,-1.10300854497561,1.36627792997451,-3.46664224142482,0.00384655982306997,0.451551116835127,-4.08370942156906
"41","GB52455",242,236,166,189,358,250,247,94,193,232,225,204,0.515440314006754,4.75492011450201,3.89737517358762,0.00164897204248979,0.451551116835127,-3.06559933520419
"42","GB52613",298,240,202,330,411,221,433,204,469,719,452,497,-0.432486930312252,5.46729262584968,-3.75172967718117,0.00219347091792301,0.451551116835127,-3.12613170087031
"43","GB52618",243,93,203,190,285,171,296,223,366,722,393,455,-0.804320335856062,5.09720974539764,-3.76543328796372,0.00213524716993394,0.451551116835127,-3.14046314276504
"44","GB52723",185,211,152,208,317,243,272,162,471,725,441,550,-0.652903119879086,5.21265021265484,-3.54038119165622,0.00332540503368657,0.451551116835127,-3.24434223682907
"45","GB52735",67,72,77,114,135,80,156,75,133,255,179,193,-0.594731245367921,3.90360655730846,-4.0534846505599,0.00121650988320723,0.451551116835127,-3.23201575594893
"46","GB53613",167,114,109,175,244,133,138,70,84,146,174,150,0.568709921555167,4.11409881258793,3.53652261685204,0.00335082170091725,0.451551116835127,-3.37262431179317
"47","GB55196",35,12,16,27,39,42,37,47,73,181,73,85,-1.218960918752,2.48667143056703,-3.42018008744908,0.00421641153119237,0.451551116835127,-3.87731793937419
"48","GB55296",135,153,120,147,186,122,156,53,120,133,126,113,0.569675933826171,4.01198486572028,4.10789797512312,0.00109464327322829,0.451551116835127,-3.14928457504712
"49","GB55329",4,2,2,4,11,1,7,5,17,21,13,12,-1.47823392935617,-0.266610381148801,-3.9276087859166,0.00155441622887811,0.451551116835127,-4.22245793623372
"50","GB55664",1122,687,514,1148,1261,722,1392,930,1715,2239,1443,1542,-0.588453977505782,7.18174965737355,-3.39580402730023,0.00442454000377359,0.451551116835127,-3.51145498417396
