"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40091",41,36,23,57,55,66,130,38,77,71,130,83,-0.755086170482111,2.94539757183395,-4.38388110881122,0.000659118259128973,0.233215967214134,-0.516218555119813
"2","GB40251",11,7,12,23,26,24,42,18,20,40,74,46,-1.05037009862705,1.61949438596514,-3.97878296549709,0.00143416972304624,0.233215967214134,-1.43766788543986
"3","GB40504",71,49,40,92,95,112,161,115,117,134,334,159,-0.955851346144582,3.77315785484129,-4.43631292921134,0.000596733476944867,0.233215967214134,-0.270726515871547
"4","GB40519",65,64,53,114,122,121,167,80,103,227,327,196,-0.822025910734381,3.92420691897846,-4.18701987059626,0.000959848373468929,0.233215967214134,-0.618271837454738
"5","GB40625",58,41,41,64,63,70,92,67,79,137,213,165,-0.927042915960604,3.35674045529237,-4.3185778078754,0.000746318705446873,0.233215967214134,-0.516664276303874
"6","GB40653",3060,2875,3397,3916,4985,3551,3587,1187,2580,2832,2914,3023,0.611370148656031,8.59126073574696,3.91871243600289,0.00161139161158599,0.233215967214134,-1.0909037263009
"7","GB41068",1028,1058,1088,808,1469,1278,1254,412,665,850,707,780,0.69816397330939,6.84974908182066,3.82711112273575,0.0019256793255467,0.233215967214134,-1.16013629888212
"8","GB41303",178,188,121,191,239,251,222,63,113,152,183,153,0.580320046375574,4.37146940232471,4.87724147530702,0.000261847742383284,0.233215967214134,0.496699451443516
"9","GB42088",2435,2686,2755,2290,3738,2884,2721,911,1641,2136,2356,1757,0.733022966672721,8.16225807146693,4.65854737792247,0.000392850667255891,0.233215967214134,0.0228499051691902
"10","GB42142",138,85,102,178,201,206,330,122,159,259,520,264,-0.642281619600733,4.59469551261744,-3.90824679199725,0.00164448168425529,0.233215967214134,-1.0060517317418
"11","GB42200",19,13,19,47,25,61,78,24,37,86,157,106,-1.25988438022064,2.458751137019,-3.90460850933217,0.00165614674565137,0.233215967214134,-1.30229499851278
"12","GB43222",121,77,143,197,144,215,237,147,213,350,536,448,-0.918480008618981,4.70583081632751,-4.00672278992571,0.00135864938753646,0.233215967214134,-0.846229836042453
"13","GB43869",7,4,5,12,5,16,31,13,38,16,34,26,-1.53298932681978,0.829296103288542,-4.45881001320106,0.000571862313622537,0.233215967214134,-1.25598750739971
"14","GB44961",11,3,6,31,8,16,29,24,16,59,100,62,-1.85220721598141,1.38181044427456,-3.8731864757455,0.00176046866603737,0.233215967214134,-1.67579013278764
"15","GB45455",7,8,14,13,11,17,26,32,23,31,72,28,-1.3404583917597,1.32857117942055,-3.9438151808353,0.00153476210890966,0.233215967214134,-1.58730228271654
"16","GB45554",122,179,121,123,182,122,152,47,75,76,110,92,0.792594280877262,3.81428975353654,4.02547147776835,0.00131026184969064,0.233215967214134,-0.871215527877798
"17","GB45704",85,87,65,86,139,169,257,102,131,269,304,145,-0.749536694923586,4.12419597201993,-4.03073715176539,0.00129699138890391,0.233215967214134,-0.839106918621789
"18","GB45977",127,102,148,77,121,122,87,39,64,68,64,84,0.920131726246379,3.47415970784101,3.95518099370029,0.00150129928125002,0.233215967214134,-1.02480596324628
"19","GB46141",376,416,311,410,523,403,491,158,285,259,341,342,0.572096320213973,5.46344445336103,3.89283642934598,0.00169447164489625,0.233215967214134,-1.01902353646333
"20","GB46190",383,268,216,329,394,356,325,132,238,228,374,285,0.470305854996369,5.1750097256773,3.95657268677496,0.00149725339646797,0.233215967214134,-0.912934907958146
"21","GB46646",236,228,169,224,300,239,294,95,134,169,202,161,0.603062310575826,4.64280990680777,4.22630200013003,0.000890216548043093,0.233215967214134,-0.486052481722105
"22","GB47118",44,60,50,70,114,169,209,47,160,229,415,219,-1.14517071387521,3.89589662687023,-4.19314281605351,0.000948637627065228,0.233215967214134,-0.620758937329278
"23","GB47590",8500,9570,9198,7078,13423,8705,8447,2691,6231,6793,7984,6127,0.751578569868633,9.89500108217604,4.02564917322535,0.00130981176936114,0.233215967214134,-1.02217959126677
"24","GB47802",261,240,289,260,387,269,298,112,184,233,225,200,0.621433576191844,4.9248092075089,3.97517721983455,0.00144422352915921,0.233215967214134,-0.885126529635618
"25","GB48064",369,412,332,374,519,408,450,158,254,315,313,369,0.562573519229401,5.45543409684014,3.95756581243589,0.00149437301979348,0.233215967214134,-0.912266545376932
"26","GB48128",142,95,89,134,147,118,123,41,68,103,108,87,0.627786365574655,3.67469655138919,4.41268314222712,0.000624059528194767,0.233215967214134,-0.303675121747373
"27","GB49515",61,37,37,81,104,92,144,99,66,181,284,193,-1.0256986509642,3.62454873392478,-4.01829742371632,0.00132856548897599,0.233215967214134,-0.919034606322845
"28","GB49523",32,27,22,31,25,25,25,8,11,18,18,17,0.898346305780947,1.40309851806277,3.98444602550003,0.00141852361890811,0.233215967214134,-1.48556232363132
"29","GB50376",0,2,2,5,0,8,10,8,8,14,20,13,-2.40137431141488,-0.656979553683607,-3.93471487571781,0.00156210296033905,0.233215967214134,-2.08123816038484
"30","GB50381",32,20,20,29,42,45,71,20,41,77,109,66,-0.811289299765827,2.41031568500239,-4.25758977839104,0.000838477568696952,0.233215967214134,-0.834643235427955
"31","GB50405",12,11,21,47,21,40,60,31,40,47,116,114,-1.30660606404544,2.23556025584488,-3.877870382039,0.00174450310823168,0.233215967214134,-1.39585232325619
"32","GB50661",149,144,220,171,241,187,194,67,106,126,154,126,0.692053672878953,4.25939049759582,4.12918988977565,0.00107267418311291,0.233215967214134,-0.664348973713934
"33","GB50769",22,11,13,36,46,53,64,30,68,62,120,64,-1.0925482817623,2.37987346351226,-4.00024134002409,0.00137579862258791,0.233215967214134,-1.19185252051933
"34","GB50981",176,236,155,191,242,217,237,69,102,147,149,134,0.739526007582611,4.37299798182281,4.5261952209635,0.000503567396246473,0.233215967214134,-0.0353902915458075
"35","GB51110",20,28,21,24,18,33,59,29,26,73,148,80,-1.23436298334385,2.26208999030145,-4.00592774804223,0.00136074117737999,0.233215967214134,-1.21623366823753
"36","GB51304",456,468,391,386,588,401,484,207,259,299,364,307,0.661918986834287,5.5657580148092,3.91954129820506,0.00160880012296778,0.233215967214134,-0.976191858110188
"37","GB51346",65,44,51,66,87,63,57,32,28,44,62,44,0.663141022497301,2.72472210978925,3.9064078509178,0.00165036719043454,0.233215967214134,-1.22495207086171
"38","GB51735",152,139,137,142,207,147,179,46,79,126,99,120,0.721862287471772,3.98305431357135,4.08628276995157,0.0011651017734939,0.233215967214134,-0.757122618596684
"39","GB52106",26,17,10,38,43,27,76,28,49,64,190,53,-1.26559167060991,2.34786813746298,-4.10991467513766,0.00111322924604235,0.233215967214134,-1.06031726341374
"40","GB52250",411,357,262,304,478,397,353,105,329,241,255,266,0.701950764020942,5.24165734810066,3.85167814479269,0.00183571488620254,0.233215967214134,-1.08693257918333
"41","GB52690",263,274,229,207,348,289,266,100,127,176,172,223,0.787470308084478,4.75778413666758,4.73121045064311,0.000343090680300744,0.233215967214134,0.307710094995628
"42","GB53016",40,29,23,68,45,85,100,45,80,110,252,171,-1.1939607277183,3.15570519613422,-4.36926465223886,0.000677679337557633,0.233215967214134,-0.496034745528641
"43","GB53562",150,117,110,242,202,260,305,155,218,377,609,384,-0.730664124661794,4.88338106008594,-4.16797146174082,0.000995601665838628,0.233215967214134,-0.577646183540528
"44","GB54330",513,580,427,495,719,589,649,228,380,428,515,435,0.510267588125696,5.93586851607486,3.87436725859729,0.00175642987142217,0.233215967214134,-1.05566350773206
"45","GB54804",877,640,785,377,1316,999,569,198,341,584,578,347,1.05805629089301,6.16699054709732,4.57383168808687,0.000460410947364039,0.233215967214134,0.044398829930155
"46","GB55062",489,413,391,461,599,586,544,238,267,398,391,413,0.54822290369618,5.74120624588034,4.02603476227337,0.00130883566410583,0.233215967214134,-0.80378639242768
"47","GB55561",431,271,295,333,489,308,337,125,247,246,269,239,0.698976799307114,5.18864536181391,4.32656959888924,0.000735038778450066,0.233215967214134,-0.313110036720021
"48","GB55628",291,324,270,281,406,351,340,133,183,267,237,302,0.579740883190804,5.12050328720097,3.8993780633766,0.00167306458233041,0.233215967214134,-1.0078569287413
"49","GB55798",2,6,6,2,3,2,11,8,9,25,24,28,-1.99919469717115,-0.0382643955874956,-4.55530221428358,0.000476725177285743,0.233215967214134,-1.4814905969283
"50","GB55799",6,6,8,11,4,10,17,23,20,32,54,64,-1.91240710677335,0.983765085268811,-4.38963574139852,0.000651954905864756,0.233215967214134,-1.2797706692994
