"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40064",269,150,247,157,447,181,65,91,124,118,36,219,0.982374535403973,4.21845202426357,3.19372712449499,0.0065480609572609,0.999898290013569,-4.0506539245901
"2","GB40284",1106,496,775,395,2285,1080,177,103,733,364,84,1085,1.41040111287408,5.96634806975305,2.84708651055992,0.0129933675693214,0.999898290013569,-4.11147027548837
"3","GB40337",89,206,106,168,165,163,31,72,84,165,12,158,0.847378756010791,3.60814537982174,2.7275422922627,0.0164282822979969,0.999898290013569,-4.22883597760716
"4","GB40713",4877,4909,4421,2813,7749,3575,2042,2419,3255,3190,619,4051,0.797153856496301,8.6664541329112,2.70359682595894,0.0172157790673384,0.999898290013569,-4.26671850636782
"5","GB41182",153,508,237,231,271,705,539,446,446,680,333,580,-0.931386952222463,5.63230425786152,-3.29854151156999,0.00531888572330949,0.999898290013569,-3.94550262198154
"6","GB41360",54,72,36,35,55,43,33,25,26,34,17,27,0.682104033374926,2.19987147738012,2.71552662107402,0.0168189592402271,0.999898290013569,-4.36266287100531
"7","GB41618",10,22,20,16,23,26,12,8,12,7,1,16,1.03146287277142,0.65565662372996,2.78171045038148,0.0147741058146719,0.999898290013569,-4.45492556594492
"8","GB42053",36054,15942,23757,28259,74880,32445,3300,15128,14221,9623,3223,26943,1.56802362932956,11.0800445127011,3.47883075650427,0.0037200369717129,0.999898290013569,-4.24405085114747
"9","GB42219",36,24,40,26,37,38,12,9,15,24,4,8,1.37910244524541,1.28948490758272,4.12516823695287,0.00104397933216798,0.999898290013569,-4.30601706599581
"10","GB42225",19,25,17,31,21,31,11,10,12,11,7,29,0.722653108407636,1.14404978733869,2.84948953630426,0.0129320854179732,0.999898290013569,-4.42101688860103
"11","GB42705",117,150,125,161,192,147,67,65,117,177,40,138,0.459745974668964,3.87585086160215,2.98717082370968,0.00985707409755736,0.999898290013569,-4.12915809592687
"12","GB42798",1083,1659,1105,1359,1073,852,297,773,512,619,53,1017,1.33597211746223,6.44245881403846,2.9411521713812,0.0107949014877121,0.999898290013569,-4.10401564095959
"13","GB43689",503,730,3679,1529,1211,701,140,370,565,731,35,619,1.74133815147734,6.14566640299705,2.94945489193697,0.0106194287174817,0.999898290013569,-4.09668758170721
"14","GB43739",8475,4764,4946,5402,17174,7928,1234,1387,4574,3211,421,15536,1.48152691616272,9.0422179446738,2.78803019182992,0.0145920416867839,0.999898290013569,-4.26691024293287
"15","GB43825",16385,14200,22624,13493,43069,19316,6389,5307,9400,15302,1905,21156,1.19658519274152,10.6149325381546,3.41265900459795,0.00424145924318455,0.999898290013569,-4.23154797813993
"16","GB44120",385,629,550,1171,2068,2270,365,466,286,530,125,953,1.07552187635686,6.26667317428385,2.81606612903006,0.0138104534346952,0.999898290013569,-4.12669403572658
"17","GB44122",616,416,548,380,913,657,222,210,380,357,125,759,0.73380222073248,5.69454242149753,3.03781067953252,0.00891784682650177,0.999898290013569,-4.03172957789426
"18","GB44505",94,346,98,72,127,325,282,172,229,349,172,273,-0.901658120398036,4.57662677641794,-2.70021365067665,0.0173299603376326,0.999898290013569,-4.14138247397406
"19","GB44616",173,124,141,107,176,182,29,81,89,80,14,101,1.16511991233945,3.51868114786138,4.01387501113134,0.00129676556752991,0.999898290013569,-3.9925099407275
"20","GB44958",11,22,10,12,11,14,3,8,4,9,2,12,0.951975211206529,0.174951439827207,3.13541687425742,0.0073504798933745,0.999898290013569,-4.45037293366051
"21","GB45855",1842,1011,1622,763,2474,1873,359,501,999,928,195,2036,1.04748995164359,6.95743040920069,2.9508580874129,0.0105900519185243,0.999898290013569,-4.12676018326805
"22","GB45884",327,1153,422,297,438,1066,1023,647,921,1256,513,935,-0.92683433146661,6.42037671223929,-3.03826849075062,0.00890977273716836,0.999898290013569,-4.06513151378284
"23","GB46038",27,69,16,25,44,57,60,43,62,76,19,82,-0.7556247829554,2.46357317683507,-2.81901665664477,0.01373061969475,0.999898290013569,-4.32354779938428
"24","GB46216",53,75,39,52,65,75,88,43,64,103,37,137,-0.5086805677661,3.050410549095,-2.79926847880782,0.0142736800522222,0.999898290013569,-4.26847316861791
"25","GB46286",20587,9532,12578,7293,32221,23760,3311,5637,10125,5517,2633,19658,1.12801965400324,10.2845231139703,2.82977940531844,0.0134432177887175,0.999898290013569,-4.30687498852991
"26","GB47379",245,680,210,185,280,652,416,522,508,602,388,729,-0.912887812184101,5.71178506501266,-3.14421435936804,0.0072234294929735,0.999898290013569,-3.9919959767106
"27","GB47804",1059,349,856,615,2025,748,175,174,559,560,65,962,1.26716457875611,5.96091950310915,2.82882834712903,0.0134683752136185,0.999898290013569,-4.11302094214022
"28","GB48079",21291,10805,26876,7403,43851,24079,2488,6140,8577,8189,601,28242,1.76160634669886,10.3048590361132,2.79319393798824,0.0144449090731102,0.999898290013569,-4.31433845046971
"29","GB48110",25,45,40,43,41,37,55,39,201,116,46,49,-1.04717968699974,2.72835307671577,-2.71556478495461,0.0168177041862415,0.999898290013569,-4.31827641377868
"30","GB49134",9,20,16,30,22,30,8,2,11,11,5,11,1.21363588132753,0.65254507756395,3.57470108670527,0.00307678670860499,0.999898290013569,-4.39595094673458
"31","GB49544",2782,878,13760,5103,3030,1963,281,1458,1261,1204,693,672,1.73288862866106,7.68270921568053,2.77401922105109,0.0149986751869396,0.999898290013569,-4.20834953538982
"32","GB49653",1142,1052,1073,915,1448,884,501,536,587,1177,206,1396,0.615006508400499,6.69634111562355,2.78721696222062,0.0146153464107771,0.999898290013569,-4.1538678209965
"33","GB49750",54,90,164,202,116,181,47,56,29,75,29,51,1.25315221303043,3.26065175007844,3.60652139277995,0.00288908935501922,0.999898290013569,-4.10460536433385
"34","GB50095",1035,2443,1197,564,1227,2305,3329,3231,2035,2236,1883,1807,-1.12800844231117,7.80282834978742,-2.90293001068882,0.0116402192471071,0.999898290013569,-4.18530022010201
"35","GB50471",57,76,59,65,75,95,84,62,75,126,35,138,-0.407512771833635,3.25719455377555,-2.6857033330753,0.0178280816647495,0.999898290013569,-4.26916690532091
"36","GB50538",331,404,294,252,441,1268,527,613,573,703,692,1122,-0.959716212936946,6.0993588318121,-2.89515323880682,0.011820014717858,0.999898290013569,-4.08387637114912
"37","GB50761",69869,26163,26097,24318,94568,50693,8744,12094,21537,18753,7820,64846,1.13557304869554,11.7265746185394,2.84292337916369,0.0131002103959992,0.999898290013569,-4.35210016849154
"38","GB51068",1655,4328,2275,1057,2839,7262,4995,5288,5309,4433,4567,3970,-1.11453934718275,8.82604635665725,-2.69210076117591,0.0176067748172562,0.999898290013569,-4.27461806970558
"39","GB51107",4157,2407,2430,1068,4734,2965,445,1139,1535,1391,302,2591,1.27408221558877,7.68790534899848,3.21840300271113,0.00623533479823394,0.999898290013569,-4.1076870235001
"40","GB51369",512,1109,708,499,727,1372,1009,1038,1057,1401,790,1255,-0.74490508760692,6.857239055565,-3.15556385350243,0.00706274314149183,0.999898290013569,-4.06799773187771
"41","GB51814",2388,1402,835,775,4272,2153,630,454,789,631,227,2131,1.15891390068067,7.03713468241966,3.0193298667779,0.00924989286896196,0.999898290013569,-4.11432030904143
"42","GB52325",109,303,781,423,325,92,41,37,131,101,30,137,1.70106453668753,4.08037703792597,3.15274206554096,0.00710235901132612,0.999898290013569,-4.10533234320642
"43","GB52781",20,60,34,41,31,52,38,42,49,68,38,98,-0.671927493819815,2.51097835084614,-3.02826676021976,0.00908782395257379,0.999898290013569,-4.28636318120111
"44","GB52927",29,87,48,19,48,131,117,51,72,129,68,119,-0.986118847540314,3.08370549125498,-2.70100726640872,0.0173031101167142,0.999898290013569,-4.28720788562667
"45","GB53579",890,1051,2099,2001,3316,1205,539,194,1954,620,244,1376,1.22447751271368,6.95062917229861,2.70184167807115,0.01727492326216,0.999898290013569,-4.18977038411324
"46","GB53823",11,17,7,14,10,16,13,12,26,32,5,32,-0.74476463965355,0.90609088300139,-2.76529128159583,0.0152575515958556,0.999898290013569,-4.44157300815501
"47","GB53888",5450,1824,3974,2421,5187,2746,523,981,1723,1536,213,3304,1.5941550407687,7.86095758353779,3.63208819624407,0.00274668862026636,0.999898290013569,-4.03561475445575
