"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40609",13,8,11,28,51,51,3,8,8,9,18,14,1.57786397171976,0.854773078808849,3.71264781079437,0.00237185343602954,0.514008649672414,-3.47557163946074
"2","GB40615",290,69,56,109,269,128,145,309,316,522,337,512,-1.06142716006183,4.71317252532389,-3.53254854527523,0.00338141794282181,0.514008649672414,-2.37953574311999
"3","GB40948",233,109,86,210,244,297,283,262,344,493,197,595,-0.605946598632049,4.97791246564102,-3.51503350163072,0.00350030825721739,0.514008649672414,-2.34281850791138
"4","GB41128",242,118,117,227,262,217,266,265,427,445,206,432,-0.516725847750678,4.98348970572177,-3.59748682748495,0.00297507730659827,0.514008649672414,-2.25300951423744
"5","GB41171",45,32,25,39,54,52,60,64,97,95,58,76,-0.591406876045105,2.80160264012699,-3.50019248588328,0.00360434017897435,0.514008649672414,-2.91118605588783
"6","GB41247",158,207,156,262,234,265,112,146,176,162,145,169,0.754592741788735,4.50430978424967,4.53765436311608,0.000481365389318811,0.514008649672414,-1.4361258764771
"7","GB41670",791,170,60,218,534,394,403,1941,775,2070,1100,1718,-1.78293038025311,6.15426581520603,-3.93467277379529,0.0015355954511357,0.514008649672414,-2.0299423326447
"8","GB41745",154,108,81,179,165,211,60,119,145,150,77,202,0.552222288806811,4.04406186460379,3.726101247385,0.00230998883431755,0.514008649672414,-2.28337865140066
"9","GB41855",170,142,100,243,180,198,118,129,142,158,88,183,0.600043700117801,4.25165895775133,4.38714749481172,0.000640862060072471,0.514008649672414,-1.63479357394565
"10","GB41860",45,96,30,109,98,111,24,40,49,61,35,79,0.979570961812919,2.88380166168009,4.11703540918891,0.00107735244893446,0.514008649672414,-2.45153027500206
"11","GB42170",104,181,78,218,247,157,78,126,151,121,75,128,0.75972711435068,4.05043741832938,3.65029342436966,0.0026812609048007,0.514008649672414,-2.35633297372028
"12","GB42592",33,31,34,31,37,44,13,27,8,13,24,16,1.43309173645398,1.60493818643495,4.1146580168451,0.00108232231844006,0.514008649672414,-3.03436401845098
"13","GB42677",46,26,27,68,67,75,100,91,105,131,65,141,-0.794619109538963,3.16286445410916,-4.60394125984788,0.000424699380898918,0.514008649672414,-2.01906056723536
"14","GB42969",114,85,62,197,165,185,139,175,242,317,198,470,-0.629778540441567,4.45544097281854,-3.80673697894901,0.00197200515924765,0.514008649672414,-2.12622513501336
"15","GB43402",51,68,48,94,87,97,33,53,42,30,43,65,1.02799992582688,2.83475927908545,4.46428518129843,0.000553260612945838,0.514008649672414,-2.25917980707628
