"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40019",262,308,541,171,269,443,89,276,328,202,326,239,0.621792435492615,5.07785379786328,3.20120618223024,0.00650478509686255,0.999411880343472,-3.94528321454667
"2","GB40217",56,27,231,63,63,161,91,147,212,377,187,321,-1.14594536733241,4.00402853723884,-3.31233160000847,0.00522176315527991,0.999411880343472,-4.03647409263133
"3","GB40967",4662,787,809,1610,1823,6447,593,643,911,1153,1425,703,1.37410285411725,7.37329289205897,3.13157584976055,0.00746433291415479,0.999411880343472,-4.09648139371882
"4","GB41228",70,34,246,85,95,173,115,329,212,241,226,411,-1.10411827431669,4.28221849222945,-3.52318791918096,0.0034426547608204,0.999411880343472,-3.94697506073791
"5","GB42170",104,78,121,78,75,128,181,126,151,218,247,157,-0.743128907109296,4.05043741832938,-3.45944308110092,0.00390434504506045,0.999411880343472,-3.97938256228601
"6","GB42264",550,412,640,317,663,756,1260,656,937,1699,1059,756,-0.756610042623226,6.55215515886534,-2.95938778031039,0.0104833510685999,0.999411880343472,-4.08492657275834
"7","GB42558",628,95,297,113,182,863,34,186,252,66,115,102,1.46795302480178,4.39902797160665,3.15894094678391,0.00707148129341397,0.999411880343472,-4.03371266580916
"8","GB42612",10,8,13,6,3,32,0,5,3,9,1,5,1.91198206901513,-0.524019209011462,3.27866323403441,0.00558120063064378,0.999411880343472,-4.45763991231885
"9","GB42626",488,184,513,590,359,392,94,379,281,210,149,80,1.39175800062701,5.05864316366701,3.23121314878244,0.00613014717144005,0.999411880343472,-3.95730061484503
"10","GB42897",18,5,17,5,12,26,17,39,23,26,31,27,-0.920239684465725,1.20761833929331,-3.26662301940236,0.00571565996106795,0.999411880343472,-4.37394740212397
"11","GB43118",95,88,194,76,96,144,185,135,200,202,170,189,-0.538762878337064,4.16396710782575,-3.08931108176575,0.00811410516302881,0.999411880343472,-4.05255783527711
"12","GB43325",39,8,26,17,12,37,183,27,67,288,74,73,-1.930457878283,2.45650274812623,-3.14467204503206,0.00727368835134745,0.999411880343472,-4.28719473604542
"13","GB43358",305,145,567,73,241,433,641,318,401,616,546,495,-0.841160744673537,5.45467822607247,-2.92958176995066,0.0111166888386828,0.999411880343472,-4.04025911893819
"14","GB44641",255,177,547,87,206,389,89,240,225,135,212,157,0.678912718088558,4.66862151042778,3.16330257916883,0.00701079529274526,0.999411880343472,-3.97869592443799
"15","GB45382",15,14,49,12,16,36,39,32,44,50,41,48,-0.800402316803671,1.92854047008424,-3.54659531802223,0.0032872849665998,0.999411880343472,-4.27652198603965
"16","GB45615",94,7,500,237,106,394,293,730,819,974,472,610,-2.06944443558467,5.12747157211964,-2.99179407418073,0.00983510617411081,0.999411880343472,-4.07488007577372
"17","GB45632",65,37,117,77,81,118,113,105,175,126,182,126,-0.661153233405305,3.71007502045053,-3.07513777305498,0.00834433523950308,0.999411880343472,-4.11803999772955
"18","GB45666",82,39,65,39,25,112,16,40,46,39,35,35,0.811566049829909,2.45066852206745,2.95382207420857,0.0105988510182401,0.999411880343472,-4.29708936032493
"19","GB46005",183,163,296,131,177,256,269,252,306,323,322,281,-0.430353300283517,4.92564202996586,-3.02901199075326,0.00913935276020409,0.999411880343472,-4.0044123661884
"20","GB46148",16,11,28,12,14,29,8,13,9,12,8,12,0.906093587800463,0.803217541703944,3.73678192821267,0.00226069204425376,0.999411880343472,-4.36601183365127
"21","GB46203",43,69,82,34,55,67,31,25,57,40,34,37,0.758869563156135,2.53901518904312,3.42601775321846,0.00417085148521594,0.999411880343472,-4.21561887291145
"22","GB46368",979,603,1816,407,1269,1357,1336,1302,1589,1748,1805,2313,-0.639226987456811,7.32557842113334,-3.27786779478441,0.00558998534322656,0.999411880343472,-4.05816460279866
"23","GB46812",22,14,37,14,28,55,8,13,24,14,26,13,0.884967284434338,1.35413499132705,3.48903534120807,0.00368272884203304,0.999411880343472,-4.33892034906052
"24","GB47090",15,12,30,4,13,9,55,16,49,72,28,40,-1.49308073953375,1.49251472221434,-3.40287084656485,0.00436605086111451,0.999411880343472,-4.34326103443818
"25","GB47133",14,17,33,15,25,43,51,62,36,64,55,34,-0.901451409168399,2.10558553324667,-3.14236406331488,0.00730693121349711,0.999411880343472,-4.30812854439461
"26","GB47142",619,268,613,215,485,863,96,286,510,237,471,313,0.858144291856452,5.51977067569751,3.27054614056027,0.00567149655070271,0.999411880343472,-3.92954713240412
"27","GB47302",81,102,193,57,104,230,33,72,108,92,154,80,0.639144102034018,3.62958434264448,2.96293835112434,0.010410318800816,0.999411880343472,-4.15511100413492
"28","GB47696",48,33,117,48,51,153,152,84,118,169,141,150,-0.813249744167666,3.5670471494379,-3.13519263029251,0.00741119148376951,0.999411880343472,-4.12859382780625
"29","GB47719",216,191,305,97,145,262,267,270,292,269,329,327,-0.445077288939299,4.91162188569992,-3.01337483572175,0.00942553917007782,0.999411880343472,-4.01025010751178
"30","GB47901",175,165,356,103,122,223,213,232,341,258,318,281,-0.456501963936817,4.80057849906201,-2.92462152042228,0.0112256849629241,0.999411880343472,-4.0421464063876
"31","GB48003",31,17,57,55,35,81,79,78,74,91,73,121,-0.880743991100139,2.92496934514877,-3.07453779658562,0.00835422284706621,0.999411880343472,-4.22712513452113
"32","GB48950",169,76,148,81,135,177,141,212,211,204,220,198,-0.504442372396475,4.32177584484764,-3.02177420791103,0.00927073186017173,0.999411880343472,-4.05211514060524
"33","GB49163",13,13,16,7,11,34,4,10,4,15,7,10,1.04170156372849,0.455545748792702,3.1291622149345,0.007500007039273,0.999411880343472,-4.43443267545299
"34","GB50247",136,76,267,101,161,228,142,209,219,321,307,302,-0.542174223266097,4.59297986023228,-2.93616421181943,0.0109736546305053,0.999411880343472,-4.05349194640906
"35","GB51318",7,3,15,6,12,10,24,14,25,41,20,22,-1.31932773305563,0.846870580933527,-3.81776540858207,0.00192864623135807,0.999411880343472,-4.36093444526642
"36","GB51936",3,4,9,2,4,4,14,5,13,12,15,14,-1.26471182818114,-0.0997374795934339,-3.69902851039423,0.00243477328237527,0.999411880343472,-4.42344844016487
"37","GB52279",21,9,102,47,10,58,39,137,97,105,97,236,-1.67673714085829,2.81688049695208,-3.54451185775699,0.00330082269861883,0.999411880343472,-4.17792780298841
"38","GB52341",144,131,233,109,122,341,53,145,163,131,156,155,0.525932648962891,4.20710991987544,3.00691505902521,0.00954633450618283,0.999411880343472,-4.06747048791414
"39","GB52348",594,381,586,315,239,981,163,260,592,406,303,325,0.712026596313126,5.6139374045665,2.99742935858022,0.00972649163935889,0.999411880343472,-4.01179410907632
"40","GB52610",14,13,23,11,8,15,35,25,28,37,28,20,-0.893456992673296,1.34956939504403,-3.00600446581612,0.00956348485959743,0.999411880343472,-4.38799675958617
"41","GB52681",147,110,248,76,129,257,88,120,182,124,135,105,0.447984685427124,4.106294108234,3.1659999477226,0.00697352486843399,0.999411880343472,-4.03654826963963
"42","GB52895",143,86,264,106,105,574,21,170,120,58,92,89,1.25834888510458,3.85790050285596,3.34094786070102,0.0049345357731211,0.999411880343472,-4.05076369968991
"43","GB53209",8,4,11,14,10,17,20,25,18,26,18,23,-0.9563234031431,0.939979643052923,-2.93609172168396,0.0109752199007668,0.999411880343472,-4.42240733672841
"44","GB53377",8,12,33,4,20,36,40,28,28,51,40,31,-0.958845746074896,1.57598344751258,-2.92315810303276,0.0112580425158093,0.999411880343472,-4.38176952453148
"45","GB53431",158,83,165,76,84,292,57,80,111,99,71,140,0.678330301636124,3.76744591902786,3.18237180508099,0.00675150417001663,0.999411880343472,-4.08518450352629
"46","GB53606",151,79,191,78,152,201,151,198,189,252,231,238,-0.472453577187605,4.40850728876582,-3.07861195357463,0.00828730848582431,0.999411880343472,-4.02737610652329
"47","GB54452",21,12,30,10,13,23,51,30,23,47,38,36,-0.873026714027179,1.69073138182791,-2.92082575006257,0.0113098029466436,0.999411880343472,-4.37189274273555
"48","GB54946",26,22,42,41,28,84,7,23,30,25,22,18,1.02252915300089,1.78264608804578,3.30045153765573,0.00534586861607068,0.999411880343472,-4.31941579558739
"49","GB55072",15,10,18,3,17,37,3,6,10,16,5,5,1.21372156505592,0.331052020570778,3.18631605635893,0.00669907661298097,0.999411880343472,-4.43753234162975
"50","GB55661",89,63,125,39,63,170,26,47,119,54,79,66,0.635549211933514,3.15608008894532,2.94989253614104,0.0106811518247902,0.999411880343472,-4.21832648092148
