"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB53141",1351,2139,3384,1770,2198,3655,640,1144,1222,376,580,1269,1.46191053948678,7.69844699405087,5.63973545977628,7.00702049440513e-05,0.705256612761876,-3.82002291956038
"2","GB48085",111,89,150,62,112,93,46,112,56,35,41,90,0.674564994803245,3.56006696902782,4.69901658857955,0.000376642851801205,0.908875839105042,-3.89771051876151
"3","GB50077",87,69,98,42,71,81,31,69,29,23,23,67,0.883403597585907,2.99610905942488,4.6012721298833,0.000451503149083478,0.908875839105042,-4.04038645281929
"4","GB50466",17,16,42,7,21,7,4,5,2,2,0,9,2.33321444933304,0.0852092731338283,4.63829820638522,0.000421481611067459,0.908875839105042,-4.39458779574398
"5","GB50693",74,112,292,42,91,35,13,20,22,10,14,40,2.16274529252954,2.59773153166053,4.74921464534897,0.000343313998960476,0.908875839105042,-4.12658146217249
"6","GB40109",886,769,735,335,635,334,807,1539,1306,737,694,676,-0.79787185371913,6.80280872785973,-3.43301704115493,0.00423651687241178,0.978182110679997,-4.00344291138589
"7","GB40316",35,44,60,28,66,41,56,159,73,30,46,72,-0.660727727932817,3.03940681370071,-3.24789291412642,0.00608570572453837,0.978182110679997,-4.21380801999629
"8","GB40523",19,21,28,14,11,21,32,113,41,21,30,27,-1.14169811711063,2.03274493058496,-3.50486661588703,0.00368165970245908,0.978182110679997,-4.30208795229476
"9","GB40888",255,238,356,153,301,239,127,361,176,89,154,205,0.474213943583375,4.98725283818939,3.25894626290293,0.00595544805011788,0.978182110679997,-3.92863540318237
"10","GB41302",215,272,503,112,179,244,67,336,118,84,56,144,0.916077958154036,4.62392324037148,3.22362545499044,0.00638176679988146,0.978182110679997,-3.98818549829543
