"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40378",20,11,20,13,15,7,3,7,11,5,3,3,1.05548964930964,0.403737187156287,3.24754597466166,0.00613990531528355,0.984622140190416,-4.44893307818647
"2","GB40690",93,99,151,151,125,80,32,38,85,43,45,100,0.69352743690223,3.5799484259355,3.55000475507532,0.00340562480717228,0.984622140190416,-4.08247928188498
"3","GB40710",17,12,48,19,23,10,3,14,13,4,3,11,1.03874577985261,0.850390231423234,3.16071854093442,0.0072734001560311,0.984622140190416,-4.4301763049602
"4","GB41710",191,86,370,75,102,77,32,22,38,29,62,115,1.21975766494915,3.49188404561776,2.964393091033,0.0106637016871849,0.984622140190416,-4.21564060830882
"5","GB42523",54,28,90,81,58,31,19,14,46,12,15,40,0.880891284493694,2.38299954061926,3.22516727516105,0.00641395089565328,0.984622140190416,-4.30056080406348
"6","GB42952",51,33,54,43,53,44,36,52,80,40,40,59,-0.503111035827639,2.88905663460999,-3.23119019475183,0.00633901405859116,0.984622140190416,-4.23449763985175
"7","GB43505",124,117,112,102,109,64,73,119,201,61,94,163,-0.527013586332314,4.0339275297276,-2.95856312430458,0.0107853530995023,0.984622140190416,-4.12135669693287
"8","GB43543",143,105,233,215,151,79,35,73,75,86,68,83,0.757471485497891,3.93694429963534,3.27650317305085,0.00580262024095263,0.984622140190416,-4.07547684051399
"9","GB43591",33,18,94,55,47,48,11,23,24,10,13,29,0.960884845526788,2.10024457160647,3.40031684279035,0.00455780931019625,0.984622140190416,-4.3097820034263
"10","GB44042",20,26,13,21,21,17,4,6,6,13,6,4,1.24657644181869,0.808040506926087,2.9428618096618,0.0111198488031937,0.984622140190416,-4.44957662923153
"11","GB44536",202,187,237,244,242,87,69,115,99,103,59,101,0.749379702024183,4.329188633238,3.15861086276556,0.00730336923093238,0.984622140190416,-4.04189739951626
"12","GB45029",361,333,390,363,250,216,117,177,206,123,141,201,0.614370721296469,5.09878197161567,3.75057318228956,0.00230829990500872,0.984622140190416,-3.79489495966734
"13","GB45291",11,11,12,14,11,10,13,14,29,8,14,27,-0.905742398944334,1.11378437569628,-3.72905995786626,0.00240636886099215,0.984622140190416,-4.36511631571652
"14","GB45413",193,152,299,266,258,137,94,110,143,86,93,197,0.475782954750574,4.58759231330786,3.14264203884356,0.00753446641689341,0.984622140190416,-4.00200945813138
"15","GB45464",34,21,34,27,38,32,11,6,18,7,15,27,0.867286940960206,1.62233219423344,2.94977466621451,0.0109713350543954,0.984622140190416,-4.39706890029074
"16","GB45913",3968,2880,1992,2222,2112,2182,2552,2657,4512,5625,3000,4129,-0.938988220431163,8.84944470910627,-2.94402063456091,0.0110948151377342,0.984622140190416,-4.30905336216928
"17","GB46190",284,234,281,234,270,206,159,286,466,162,208,375,-0.418116283455243,5.28585913857166,-3.20864137105697,0.00662414585683444,0.984622140190416,-3.91520382827168
"18","GB46337",130,89,174,107,144,82,88,135,219,81,69,209,-0.463432062076399,4.20273417199614,-3.19224361304695,0.00683951405488748,0.984622140190416,-4.03488514524295
"19","GB46760",224,144,221,189,257,157,154,186,315,164,157,409,-0.529455560404216,4.9819558581066,-3.56746170911271,0.00329200708357765,0.984622140190416,-3.82406545235784
"20","GB47046",334,297,330,308,287,207,237,283,647,206,262,501,-0.54377406876455,5.5714072077356,-3.44224846991404,0.00420021806219719,0.984622140190416,-3.85064146687225
"21","GB47337",528,341,489,420,374,303,307,464,611,325,310,697,-0.47906660295737,6.00303822445276,-3.73258820882788,0.00238999942855533,0.984622140190416,-3.81208127058976
"22","GB47418",313,214,395,274,387,233,90,198,258,148,147,241,0.3912189669661,5.11588092233545,3.16330502238183,0.00723679054565411,0.984622140190416,-3.94932643855893
"23","GB47508",56,43,203,89,70,56,36,53,32,17,13,33,1.08543032443413,2.82981079486933,3.28947013903078,0.0056576630516493,0.984622140190416,-4.24247500691202
"24","GB47541",208,185,72,113,294,93,261,311,1162,215,235,203,-1.56502258077418,5.03914121084658,-3.62426241554954,0.00294818894999371,0.984622140190416,-3.84211398144224
"25","GB48256",739,424,763,737,683,378,455,823,1256,454,419,815,-0.499477040600802,6.58721218424,-3.18104673676411,0.00699057803411921,0.984622140190416,-4.03707364790335
"26","GB48275",21,22,66,65,56,42,7,17,14,16,13,31,1.05143402045653,1.96544718960616,3.0700765089067,0.00867980741192396,0.984622140190416,-4.35963567916956
"27","GB48423",463,308,500,353,358,362,305,411,607,255,279,585,-0.379580048452028,5.89401628366565,-3.06362780718821,0.00878960476668615,0.984622140190416,-3.98666418007038
"28","GB48646",260,175,311,191,235,163,149,209,377,178,160,387,-0.44981960114201,5.0962621601678,-3.68168815338598,0.00263751517864012,0.984622140190416,-3.7834787553645
"29","GB49771",173,170,175,175,184,148,142,189,307,117,145,246,-0.494993898382043,4.76460651319346,-3.43270896252714,0.00427900441581007,0.984622140190416,-3.88421337084164
"30","GB49870",241,296,412,387,260,210,154,119,184,98,132,244,0.604170233525719,5.01171177248116,3.02984825660596,0.00938767403797732,0.984622140190416,-4.00163024142866
"31","GB50661",151,117,115,114,115,85,122,117,212,77,97,216,-0.612162468968327,4.24538784184532,-3.27359752486514,0.00583560944322881,0.984622140190416,-4.00822590803001
"32","GB50831",124,74,137,98,93,138,91,113,186,93,115,189,-0.623408888140653,4.17444844396568,-3.68065566412716,0.00264279680542702,0.984622140190416,-3.92534179031984
"33","GB51749",496,349,790,566,456,395,203,322,387,254,236,355,0.37490929881969,5.85571925210504,3.01541351601882,0.00965539393225297,0.984622140190416,-4.01068843749259
"34","GB51884",280,228,326,204,295,197,167,272,417,253,219,348,-0.492155583319713,5.32487330284356,-3.78255951386946,0.00216994720139442,0.984622140190416,-3.74864501553787
"35","GB51967",24,26,65,31,35,20,8,14,24,10,7,19,0.884413803386989,1.64030443346075,3.82267509317455,0.00200828801988762,0.984622140190416,-4.31504120629297
"36","GB52153",203,150,226,132,170,177,125,170,297,126,130,271,-0.418442796331178,4.75307548584379,-2.98524468477091,0.0102396032454535,0.984622140190416,-4.01512377337138
"37","GB52293",241,154,254,172,192,137,126,219,273,132,128,313,-0.388850446072944,4.84865322024101,-3.19987808766476,0.00673838615468056,0.984622140190416,-3.94147308713972
"38","GB52303",18,15,29,22,15,18,7,8,14,6,9,7,0.799055731444617,1.00730372440421,3.12618859221362,0.00778020160510263,0.984622140190416,-4.42147095221218
"39","GB53987",21,3,2,5,31,21,19,20,64,81,14,25,-2.11810733044324,1.38584141455566,-3.02931314246882,0.00939746609559833,0.984622140190416,-4.41019999841614
"40","GB54335",49,32,43,42,46,45,25,54,71,38,42,66,-0.556523582061844,2.79676751401747,-3.05741281338946,0.00889672811464841,0.984622140190416,-4.27225808446693
"41","GB54672",309,228,297,212,229,204,192,254,421,160,178,379,-0.411579264994436,5.24402219041358,-3.01233944120896,0.00971337870875939,0.984622140190416,-3.97698095126026
"42","GB54836",139,115,148,168,139,66,102,153,241,85,86,282,-0.612700905690081,4.35804142183688,-3.13067552697091,0.00771240737942387,0.984622140190416,-4.02658012610851
"43","GB54924",152,105,140,98,147,119,112,112,215,94,108,198,-0.49160775548007,4.32081941202868,-3.08163494040899,0.00848640996797061,0.984622140190416,-4.04470155479918
"44","GB54988",118,72,157,62,109,27,38,56,33,8,22,36,1.14982372677394,2.87418696175534,2.99120651541281,0.0101214443980841,0.984622140190416,-4.28342673337637
"45","GB55142",39,33,47,24,38,26,32,35,54,39,34,49,-0.607578768917936,2.51744670038599,-3.14364454333481,0.00751974631695526,0.984622140190416,-4.28958386111542
"46","GB55211",265,596,917,339,122,491,2602,325,1656,2124,457,1549,-2.04713277152073,6.66266352018916,-3.27344326357817,0.00583736608802022,0.984622140190416,-4.04528452223271
"47","GB55212",409,2084,4364,740,766,1120,3585,1477,5274,17505,4163,3848,-2.42896142468528,8.45403247309338,-3.67994108820968,0.00264645845395294,0.984622140190416,-4.18105101840986
"48","GB55469",106,114,128,122,116,66,21,78,43,49,52,59,0.797450564359042,3.45967919275988,3.16969820154592,0.00714708690306056,0.984622140190416,-4.17384077545747
"49","GB55477",312,215,349,219,302,170,221,231,423,189,193,394,-0.43213919731827,5.3131277605133,-3.22483022625036,0.00641817051823812,0.984622140190416,-3.9100086364962
"50","GB55788",29,22,36,21,25,34,15,35,54,29,26,64,-0.734426595277329,2.24530922566565,-3.29469585103754,0.00560027626076995,0.984622140190416,-4.29831379294036
