"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB48109",388,98,375,188,234,224,1155,913,609,394,2449,798,-2.26672742538342,6.12346096993952,-5.46315970424406,9.30613068006159e-05,0.936662052948199,-3.58590242283444
"2","GB40400",65,51,103,20,93,65,112,117,162,47,49,63,-0.723586586584833,3.43766898742429,-3.31970458104796,0.00524688788625059,0.953074216956506,-4.14471275674487
"3","GB40608",1783,915,1552,1398,728,1099,476,385,1407,448,377,285,1.12895202062084,6.87092585500021,3.24843227796009,0.00603477932825337,0.953074216956506,-4.0637226905479
"4","GB40673",7272,3983,10868,3214,5683,6159,9277,9686,9417,5764,7274,8554,-0.782265804369194,10.0493506075408,-4.18926474818664,0.000968051278618433,0.953074216956506,-4.22780495924324
"5","GB40708",3279,2151,4183,1835,4033,3763,4021,4092,5405,2599,3135,5365,-0.622986800236042,9.07310536215372,-3.65433960427495,0.00272425289773791,0.953074216956506,-4.20732327929542
"6","GB40907",238,120,338,76,372,181,267,268,341,364,315,619,-1.09417337732869,5.31903839556752,-3.73456393343604,0.00232970699447315,0.953074216956506,-3.79650992574083
"7","GB41097",99,196,279,122,188,84,447,654,297,91,174,443,-1.275799459482,5.00735184093613,-3.26550233329188,0.00583590812617528,0.953074216956506,-3.94267042066281
"8","GB41222",90,16,86,21,90,65,79,136,125,66,54,172,-1.12632330476433,3.43731348128729,-3.36839187820837,0.00476877337470984,0.953074216956506,-4.14095881631445
"9","GB41469",473,399,622,211,657,563,505,469,746,431,489,715,-0.524321877148076,6.27373573699767,-3.17501262756439,0.00697027288460421,0.953074216956506,-4.00129266096452
"10","GB42074",193,153,659,91,484,196,381,402,340,293,341,574,-0.946835701901692,5.53126877788054,-3.21299749602218,0.00646949562956564,0.953074216956506,-3.93981579784092
"11","GB42261",316,158,568,170,413,315,476,465,743,267,266,538,-0.79894591220399,5.7784908224749,-4.58826699344811,0.000455136322280942,0.953074216956506,-3.60578110537633
"12","GB42489",577,514,769,386,500,582,592,322,529,210,204,269,0.52494938506411,6.02120770371876,3.05764199082645,0.00877478344612614,0.953074216956506,-4.01479316651556
"13","GB44086",71,75,99,50,91,76,98,85,145,69,83,98,-0.581180690164774,3.70782780485232,-3.83389356488675,0.00192045711334758,0.953074216956506,-3.99831768830717
"14","GB44311",2091,1535,6382,826,2739,1570,4087,8379,5175,1738,1927,5203,-1.16398093771467,8.75409143113757,-3.54448810001229,0.00337684564834543,0.953074216956506,-4.19723355772867
"15","GB45071",215,198,465,137,317,286,324,305,333,220,218,373,-0.464325754736849,5.38178836711807,-3.24521006311483,0.00607307255507855,0.953074216956506,-3.91872006235107
"16","GB45344",195,157,246,104,272,267,234,313,378,151,146,246,-0.479856936414397,5.04234084421919,-3.20240603619588,0.00660540435719807,0.953074216956506,-3.9386110071171
"17","GB45565",851,524,1103,377,386,698,2322,2631,3039,247,831,1368,-1.28678838209153,7.11162925232155,-3.24002045583102,0.00613525785026535,0.953074216956506,-4.093163374199
"18","GB45854",75,53,93,53,88,101,100,93,130,54,57,97,-0.456447937014513,3.62719070102819,-3.05846523529416,0.00876063531063133,0.953074216956506,-4.16493178699784
"19","GB46030",18,14,29,8,23,30,25,34,62,15,31,51,-1.04020265936948,1.9638195184199,-3.78541043456547,0.00211018579320161,0.953074216956506,-4.28187543338875
"20","GB46039",3640,2574,4257,2043,3916,2850,3516,4407,5546,4323,4396,9415,-0.941866861115882,9.25059977463906,-3.66404076012646,0.00267314803309553,0.953074216956506,-4.22129245569835
"21","GB46587",28364,13492,27561,10703,25935,36306,71958,72030,52103,11291,35190,57254,-1.20834642691405,12.2039923550472,-3.44854646570771,0.00407504421517835,0.953074216956506,-4.4009673750905
"22","GB46601",283,172,260,121,235,349,502,554,921,104,255,437,-0.968638892707708,5.49567833208541,-3.29864387798159,0.00546833135749391,0.953074216956506,-3.91572476779862
"23","GB46640",72,48,101,46,119,135,171,127,179,41,81,140,-0.752893668373226,3.86733679903594,-3.20838507368877,0.0065283352975391,0.953074216956506,-4.09562519211626
"24","GB46766",158,103,341,77,236,140,260,252,295,101,151,280,-0.658495979104989,4.80372767600611,-3.38673299687015,0.00460022355997255,0.953074216956506,-3.90683961412327
"25","GB46813",82,72,187,29,180,82,145,191,230,61,81,195,-0.828558960088754,4.08641846985224,-3.10648350516089,0.00797342054488287,0.953074216956506,-4.08561921913653
"26","GB47349",109,68,220,66,141,139,158,218,245,79,94,139,-0.587767828310348,4.30653560995988,-3.30204546242238,0.00543194127720421,0.953074216956506,-3.99723798759606
"27","GB47406",14,10,26,12,46,36,55,47,67,23,41,86,-1.48231537977309,2.31955491254777,-4.70444401402626,0.0003665793635063,0.953074216956506,-4.15774809346135
"28","GB47455",293,200,820,97,519,316,449,515,570,333,616,808,-1.08631992871979,5.95202970994508,-3.76207478195682,0.00220819676182661,0.953074216956506,-3.82205627183988
"29","GB47804",278,252,728,119,482,379,774,874,1042,181,460,555,-1.03235319751976,6.04464308875521,-3.74815475186573,0.00226885243152638,0.953074216956506,-3.83592379987785
"30","GB49753",1100,97,371,388,458,249,86,116,99,20,240,25,2.06117235741977,4.60062526838849,3.34527588009671,0.00499006568530582,0.953074216956506,-4.04517347811682
"31","GB49796",126,43,79,106,141,93,345,369,664,72,374,399,-2.06257556471609,4.7126849849944,-5.054629352389,0.000192882069156857,0.953074216956506,-3.64643230778679
"32","GB50062",27,21,19,15,27,32,11,6,20,4,6,9,1.09201740310172,1.13575444765166,3.5872516506909,0.00310582829293063,0.953074216956506,-4.38285805664287
"33","GB50444",31,14,15,12,19,17,37,76,141,17,26,14,-1.44952391203238,1.98935873610002,-3.07267401956013,0.00851998174107752,0.953074216956506,-4.35652334252347
"34","GB50477",6778,8746,13630,8034,11929,17251,33044,38215,24618,5762,20405,16029,-1.117567911725,11.1184800311191,-3.11919244780873,0.0077771053117201,0.953074216956506,-4.38785065966206
"35","GB51018",1,3,9,0,9,12,14,7,12,7,10,10,-1.59992762718951,-0.0574551002445606,-3.03394013204965,0.00919198047263568,0.953074216956506,-4.48079072968672
"36","GB51046",5,8,12,4,10,10,16,13,15,8,7,12,-0.798160883101977,0.601271249262695,-3.22710524514338,0.00629279297155147,0.953074216956506,-4.43841365388258
"37","GB51256",166,131,257,91,156,114,179,180,212,131,140,178,-0.462868687680108,4.59317042108109,-3.0809966111624,0.00838208170489831,0.953074216956506,-4.01407688525841
"38","GB51503",306,246,433,150,312,306,396,466,630,186,227,298,-0.511417357758911,5.56800100856069,-3.59952059798135,0.00303221086536266,0.953074216956506,-3.82250116417459
"39","GB51551",997,529,1369,449,1157,979,1127,1361,1795,706,795,1141,-0.634091567978181,7.22085564961881,-4.27226885594971,0.000826259323036589,0.953074216956506,-3.90570826676251
"40","GB51566",209,134,317,119,287,297,339,380,663,133,354,440,-0.9507182051716,5.39353986223642,-4.27943798169309,0.000815060009028965,0.953074216956506,-3.65589036187043
"41","GB52185",1097,581,1008,330,795,923,1530,2474,2698,344,819,1144,-0.942513754269482,7.19276652758366,-3.09556498432795,0.00814600818535996,0.953074216956506,-4.13182883513527
"42","GB52543",123,106,139,70,128,157,133,58,86,25,44,43,0.740853681124739,3.65721918060514,3.30342770026153,0.00541722353768122,0.953074216956506,-4.12101561045806
"43","GB52750",16,8,11,9,12,13,16,20,30,9,15,22,-0.923433863398458,1.16725061997458,-3.52203713368114,0.00352857210695047,0.953074216956506,-4.37948714989136
"44","GB52895",82,37,205,43,143,51,121,208,103,183,138,210,-1.15463384897574,4.07700010421561,-3.05210196734972,0.00887058454002636,0.953074216956506,-4.10934730029511
"45","GB53223",39,21,83,16,71,47,58,78,96,41,49,86,-0.903477500493042,2.98021621504793,-3.87599281744667,0.00176983405644311,0.953074216956506,-4.13284886380583
"46","GB54268",820,305,1223,324,1157,728,1007,1210,833,750,621,1281,-0.777401940879686,6.91450218382802,-3.13150051305453,0.00759156670224371,0.953074216956506,-4.0910997093001
"47","GB54423",934,1892,1292,875,1239,1653,1147,677,816,431,542,613,0.710373209848916,7.15403562122979,3.01518224854979,0.00953603791525214,0.953074216956506,-4.1446100746901
"48","GB54732",170,94,204,73,291,216,159,248,390,186,153,366,-0.790145940659174,4.89015178351056,-3.17038934916318,0.00703380560767837,0.953074216956506,-3.96397901031359
"49","GB55368",1694,1055,2587,644,2049,2090,2271,3084,3380,1164,1344,2981,-0.77929137041112,8.14434358811673,-3.81123868240143,0.00200685130318052,0.953074216956506,-4.0992942846469
"50","GB55369",781,481,657,373,737,1066,845,1070,1530,637,863,1101,-0.831326888683669,6.93615291887795,-4.44648775314438,0.000593946912486508,0.953074216956506,-3.82786114551836
