"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40169",204,190,57,201,104,119,79,64,154,44,110,80,0.667651783952664,4.01886160691677,2.79089381767981,0.0147606459515972,0.999725184657951,-4.18913642076974
"2","GB40218",1180,809,578,1842,208,1021,183,754,717,114,614,154,1.27940213079191,6.26734250242114,2.71924674430346,0.0169659673329446,0.999725184657951,-4.15954706540137
"3","GB40228",11,61,5,15,6,23,6,10,3,1,17,5,1.40647489916286,0.490564924622316,2.73761811061687,0.0163716077208167,0.999725184657951,-4.48031583149518
"4","GB40287",647,728,344,612,278,451,228,412,419,179,485,292,0.609453370032337,5.91609236502878,3.6696290020229,0.00263831484037286,0.999725184657951,-3.86071848881203
"5","GB42428",281,544,153,546,70,249,100,199,230,81,148,31,1.13152839735775,4.67024191182378,2.63346929040473,0.0200306916599797,0.999725184657951,-4.17601321677129
"6","GB42643",14,12,14,16,19,24,19,3,10,0,4,8,1.60446205003066,0.477086975392067,2.64762942349932,0.0194901094236709,0.999725184657951,-4.48828614717269
"7","GB42801",58,90,43,32,19,21,12,35,40,6,9,14,1.20238504371705,1.93043728032768,2.76694828711968,0.0154645769738904,0.999725184657951,-4.40136367818162
"8","GB42965",88,117,48,77,42,75,35,55,64,17,77,33,0.68053229393405,3.08109160078958,3.48175890186495,0.00381079780386851,0.999725184657951,-4.18513503212537
"9","GB43727",10573,19408,2035,11624,3447,8305,2078,3762,6585,1801,2599,552,1.61924374285269,9.28423085137605,3.29511509568851,0.00549696140745658,0.999725184657951,-4.29667204048781
"10","GB43827",236,250,100,148,145,196,192,243,267,145,284,206,-0.365100138495876,4.90069146626803,-3.02287593498534,0.00938051383900609,0.999725184657951,-4.0223843443598
"11","GB44024",2490,4887,322,6263,1462,5401,137,2347,338,714,619,382,2.11324437459015,7.42607562363932,2.98752646485722,0.010053274090667,0.999725184657951,-4.20591541931771
"12","GB44070",1548,2307,661,1766,476,1534,278,1044,1931,253,510,137,1.3826687979334,6.85281011696946,2.86179840484401,0.0128552812384349,0.999725184657951,-4.17389711938101
"13","GB44367",126,162,49,44,9,88,6,54,3,25,19,0,2.95883617607423,1.75499800491165,3.36002231726591,0.00483907284255886,0.999725184657951,-4.37559855274453
"14","GB45000",438,504,124,415,120,428,98,184,347,58,201,70,1.06479843624758,4.9169248208598,3.48250203138313,0.00380524916865989,0.999725184657951,-3.9239971953925
"15","GB45170",1305,968,562,822,318,881,334,356,955,167,650,179,1.04667961657694,6.32098289075968,3.34433924502746,0.00499041516694218,0.999725184657951,-3.99606007427617
"16","GB46535",23,36,36,27,20,35,75,40,74,34,60,26,-0.798210986057554,2.53782376286006,-2.67095267203359,0.0186304364194208,0.999725184657951,-4.36537895511048
"17","GB46759",16,0,1,1,2,16,14,10,8,8,14,14,-1.98216204796482,-0.133326303195292,-2.7006948018787,0.0175874942604448,0.999725184657951,-4.50070991021387
"18","GB47401",25,16,6,31,21,43,8,11,13,4,11,12,1.04922782482309,1.13710497801787,2.70583569417659,0.0174130770426292,0.999725184657951,-4.45272732583806
"19","GB47595",126,108,49,63,86,98,127,106,155,102,231,83,-0.620143811548599,4.00211747495721,-2.73827002535346,0.0163508941780905,0.999725184657951,-4.1993919584005
"20","GB47771",73,120,10,11,201,22,1,6,1,43,3,9,3.12659379385488,1.18514814763674,3.04749123831688,0.0089385671969468,0.999725184657951,-4.4389831979257
"21","GB48130",414,127,462,119,229,418,82,61,113,24,184,85,1.64541890288866,4.44740614629904,3.16173729515312,0.00714325965660326,0.999725184657951,-4.08514236832902
