"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB54551",129,119,106,63,88,46,65,52,41,56,55,28,1.25390303961639,3.32469029110705,6.7580736770304,1.12274975327102e-05,0.113004762666728,1.31326688084897
"2","GB45336",146,181,180,157,150,53,78,79,44,78,87,49,1.38867217509429,3.88378457106225,5.71262250028087,6.23029613770053e-05,0.296539815945093,0.775355424553823
"3","GB47258",211,155,193,92,144,105,187,134,87,137,132,94,0.599900380212432,4.37466139074356,5.50996104355989,8.8387426511205e-05,0.296539815945093,0.827814964545192
"4","GB40058",64,82,60,60,58,42,63,75,28,38,45,25,0.830803916268256,2.97335620825118,3.69380163656611,0.00255581301155061,0.512077854302753,-1.83855815137736
"5","GB40109",886,807,1306,737,769,694,1539,735,335,676,635,334,0.887843997962334,6.80280872785973,4.27231696535946,0.000841443005728314,0.512077854302753,-0.77985014550903
"6","GB40159",317,314,255,204,212,165,315,270,122,194,225,120,0.660918444657055,5.05933725820681,4.20619872654621,0.000953947755206182,0.512077854302753,-0.724766615947743
"7","GB40399",79,41,62,26,60,29,153,113,42,112,121,80,-0.683266982104876,3.36907793251475,-4.1343640487668,0.00109382466764409,0.512077854302753,-1.20040458113009
"8","GB40967",1213,1270,3737,1104,1621,903,1125,380,557,796,574,810,1.46497908992476,7.24926822043792,4.75495585039695,0.000341573743246657,0.512077854302753,-0.281513964995374
"9","GB41011",1536,1344,989,713,636,616,1104,1013,483,559,498,532,0.850589273444044,6.90213368491899,3.83330381928062,0.00195047035871346,0.512077854302753,-1.38670555468537
"10","GB41260",26,15,33,13,26,17,78,43,24,59,47,34,-0.725582375316415,2.24700214852499,-3.75235616242552,0.00228134438122312,0.512077854302753,-2.01558016843457
"11","GB41280",317,262,290,179,234,163,309,252,160,234,255,115,0.539020843700167,5.10205049618722,3.84654331857535,0.00190119887251353,0.512077854302753,-1.24349218655906
"12","GB41444",41,39,82,24,54,30,151,117,40,129,121,92,-0.898565706576231,3.33079783507532,-4.42450364743274,0.000631436704890826,0.512077854302753,-0.883822173245023
"13","GB41521",501,516,558,269,256,290,534,397,231,276,288,179,0.72937562971698,5.69740670429401,3.7094312998715,0.00247942419101929,0.512077854302753,-1.45143875819057
"14","GB41691",24,15,21,13,18,10,42,41,20,39,37,27,-0.628721017029896,1.87383563833529,-3.69679088640073,0.00254102069349262,0.512077854302753,-2.20016701035991
"15","GB41786",596,537,691,344,400,176,640,388,177,171,275,120,1.11371328380572,5.64810400014749,3.89428905656374,0.00173380675278205,0.512077854302753,-1.18286930761858
"16","GB42508",482,402,319,243,266,174,357,356,162,224,290,150,0.679182850348393,5.37737094533618,3.87338376443003,0.00180516680566173,0.512077854302753,-1.20165277794387
"17","GB42879",1870,1621,1846,1112,1336,795,2074,1712,736,964,969,710,0.70627357778689,7.56609259920972,3.81994840186629,0.00200149202129737,0.512077854302753,-1.50429214466587
"18","GB44276",312,291,192,80,86,134,95,117,65,106,93,86,1.20370769664201,4.23188704803969,4.0756206508263,0.00122376483280248,0.512077854302753,-1.02715903479673
"19","GB44336",873,801,446,461,194,270,345,343,246,173,283,131,1.28864377527522,5.65486347191634,3.71727314619656,0.00244197525478094,0.512077854302753,-1.44630402853565
"20","GB45142",1414,1466,1215,1119,503,554,1236,800,394,637,596,273,1.13133360742554,6.8585084876087,3.81487939025774,0.00202121123040455,0.512077854302753,-1.40758214101563
"21","GB45335",545,618,550,720,539,209,570,416,200,342,268,206,1.07802233291706,5.92587597329468,4.12629519357139,0.00111079968886818,0.512077854302753,-0.863806749785347
"22","GB45644",229,165,207,141,123,50,122,150,46,78,111,50,1.07229074995521,4.06688731066712,4.16098893609877,0.0010396759674826,0.512077854302753,-0.947167839349037
"23","GB45846",32,6,8,9,14,9,33,42,29,76,53,47,-1.53189608175683,1.8140997453137,-3.96821685761785,0.00150374228627077,0.512077854302753,-2.02471016774068
"24","GB46581",443,411,475,240,325,188,598,375,158,247,172,130,0.830320448560332,5.44664864496124,3.63658594283861,0.00285641265637927,0.512077854302753,-1.55541067574451
"25","GB47924",34,43,12,23,18,10,10,17,7,4,10,2,1.85318511659728,0.945216856072951,3.90133696065545,0.0017104029209792,0.512077854302753,-2.40661592701227
"26","GB48052",11887,11456,10355,6518,5732,4249,8311,7551,4661,4507,4848,2671,0.989050165247175,9.92505345801411,3.70097484248603,0.00252046219339002,0.512077854302753,-2.04834765854342
"27","GB48059",3279,3245,2948,2085,1720,1372,2603,2303,1300,1195,1238,914,1.02099106615472,8.16168358404061,4.14745573645683,0.00106684675919259,0.512077854302753,-1.20122996164913
"28","GB48060",139,79,103,67,69,32,119,57,30,52,51,31,0.92011868487094,3.25683273401672,3.90380084763703,0.00170229740223122,0.512077854302753,-1.5023075228398
"29","GB48134",243,123,224,130,255,156,525,722,173,1036,449,465,-1.05875702189579,5.52879914474227,-4.05700902907397,0.0012681533902421,0.512077854302753,-0.969915466393815
"30","GB48299",200,130,179,104,144,132,368,278,146,268,278,235,-0.435300316655554,4.89044174855194,-3.79959544130243,0.00208187396285499,0.512077854302753,-1.33394577259629
"31","GB48821",136,95,137,57,142,80,299,248,90,225,231,163,-0.556786746422361,4.45760955873954,-4.08297038164036,0.00120667706868807,0.512077854302753,-0.983461133849103
"32","GB48828",363,340,319,188,268,135,412,306,141,197,191,135,0.643673065827146,5.16719249278613,3.65071088832802,0.00277902205092671,0.512077854302753,-1.53366150796177
"33","GB49185",91,84,153,41,93,48,242,169,84,230,230,110,-0.691706107378661,4.13264900550408,-3.63494267013211,0.00286555687158089,0.512077854302753,-1.66371162247538
"34","GB49233",3982,5039,3852,2888,1862,1230,3134,2655,1261,1305,1999,776,1.15235235529273,8.38990687371602,3.62690734646939,0.00291069952760825,0.512077854302753,-1.8721059446507
"35","GB49276",315,201,336,119,139,145,240,170,116,122,117,76,0.942546939742965,4.62474710020796,4.50330790641881,0.000544744198559397,0.512077854302753,-0.365389930802609
"36","GB49650",1475,1372,2089,1093,1123,776,1710,1238,638,755,921,522,0.894721658356083,7.35480671055757,4.5498856987119,0.000499376331261773,0.512077854302753,-0.547987124302194
"37","GB49728",141,100,149,65,113,90,239,264,104,214,253,177,-0.538169501232417,4.49320848324119,-4.06886952449601,0.00123967929931497,0.512077854302753,-0.996473800087816
"38","GB50091",368,377,583,207,172,179,291,207,186,186,175,142,0.95143136113915,5.17904067549895,4.02122073122511,0.00135819945749846,0.512077854302753,-0.991074993632974
"39","GB50522",26,24,25,32,21,15,20,14,16,15,15,10,1.01753763629651,1.55473155144764,3.79587515072007,0.00209691844171355,0.512077854302753,-2.21339606363001
