"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40018",261,295,208,218,273,244,274,164,441,177,220,435,-0.529052895148475,5.30767781849997,-4.26054569145314,0.000845356876883811,0.203663090497541,-0.382428632130794
"2","GB40166",156,429,280,347,162,130,47,53,109,57,62,66,1.42543583191094,4.21769871351376,4.72351216827989,0.000354073824902166,0.203663090497541,0.278172188572634
"3","GB40349",299,306,265,226,235,205,377,249,394,201,198,395,-0.633332420566946,5.38876674635659,-4.59739867684351,0.00044771029889166,0.203663090497541,0.177060584023671
"4","GB40546",63,33,44,40,42,23,65,63,71,45,56,84,-1.09990448485606,2.95195217490234,-4.51355498693516,0.000523835350210286,0.203663090497541,-0.242386949663198
"5","GB41064",52,145,50,84,60,36,9,2,18,20,20,13,2.06706995327768,2.08287141642252,5.00163026855676,0.000212509743391748,0.203663090497541,-0.0295953136583655
"6","GB41065",1031,2305,840,1505,906,671,275,233,456,391,380,351,1.23362491872895,6.5663205926259,4.77228226639414,0.000323526707685315,0.203663090497541,0.380528760640772
"7","GB41251",168,138,95,89,158,82,136,99,193,109,102,244,-0.688790902525863,4.30316992204423,-4.31207539029661,0.000766425369101405,0.203663090497541,-0.326712009238204
"8","GB41809",175,183,128,82,154,137,177,143,254,107,101,329,-0.73568612388985,4.56714045148148,-4.19233086046097,0.000962879047725549,0.203663090497541,-0.509402080865976
"9","GB41810",201,230,141,139,183,159,210,143,309,125,146,260,-0.571441630658145,4.80293027048184,-4.96777092540373,0.000226018028980956,0.203663090497541,0.756468704339532
"10","GB42324",219,77,43,34,59,60,139,66,176,182,108,229,-1.49458411598653,3.90468248118284,-4.33827358774564,0.000729242944011711,0.203663090497541,-0.334588495788259
"11","GB42330",178,184,130,118,157,111,177,142,209,131,112,221,-0.58867854208538,4.5569528496684,-4.54928383450586,0.000489880605246634,0.203663090497541,0.0748651656697428
"12","GB42467",263,102,62,37,22,59,213,222,190,115,128,217,-1.82071441054872,4.05935968134997,-4.2395157065882,0.000879927783048394,0.203663090497541,-0.481645594742526
"13","GB42571",646,1007,824,681,844,436,1263,630,1285,468,684,1682,-0.7632810456026,6.96016198069736,-4.22004128286869,0.000913236740620804,0.203663090497541,-0.501989404751489
"14","GB43054",275,773,499,263,438,305,180,120,245,114,182,207,0.779856223914295,5.31776100776596,4.31582808489656,0.000760981804575617,0.203663090497541,-0.297676480147882
"15","GB43376",467,352,286,243,410,408,461,383,617,315,397,602,-0.793188330161648,5.944070709722,-4.36183058518654,0.000697394705395727,0.203663090497541,-0.220145181829741
"16","GB43442",274,231,221,147,246,163,243,213,324,190,220,379,-0.720757443408241,5.15519127925514,-5.09164835024442,0.000180525750682322,0.203663090497541,0.964869693601304
"17","GB44880",154,258,126,139,155,139,62,49,142,66,53,89,0.680750077102179,4.0421893013009,4.4658175939249,0.000573032855862203,0.203663090497541,-0.115896336321773
"18","GB45122",245,193,163,156,246,152,227,202,292,167,194,346,-0.731181902168635,5.01395413895526,-4.7659876145072,0.000327310816990072,0.203663090497541,0.445251732699711
"19","GB45652",5,1,7,1,5,2,15,12,11,13,7,12,-2.26002915858436,-0.0480739492561769,-4.77270296839875,0.000323275419060163,0.203663090497541,-1.22305687050475
"20","GB45978",428,454,292,245,341,264,357,244,461,266,269,510,-0.483184513046782,5.68648831534143,-4.28793359978402,0.00080241584486549,0.203663090497541,-0.338092104876583
"21","GB46196",133,398,215,177,195,120,69,46,139,62,52,120,0.883699549626964,4.2083052102386,4.42654922476051,0.000617064691071878,0.203663090497541,-0.165078882335453
"22","GB46453",289,109,155,86,205,88,244,242,252,144,174,439,-1.18095026533325,4.81115517488248,-4.0633290797144,0.00123311259285278,0.203663090497541,-0.721345918234152
"23","GB46535",23,36,40,27,35,26,75,36,74,34,20,60,-1.01660802992508,2.53782376286006,-4.12831671325424,0.00108842606306027,0.203663090497541,-0.879735275788897
"24","GB46619",147,167,133,107,154,96,124,87,258,133,100,254,-0.602895348987669,4.42267976626242,-4.28421064757642,0.000808118756921916,0.203663090497541,-0.36404471641738
"25","GB47046",334,330,308,283,287,207,297,237,647,206,262,501,-0.611744063220168,5.5714072077356,-4.50312233368126,0.000534201502799617,0.203663090497541,0.0209577327950994
"26","GB47266",298,212,201,155,241,162,236,259,353,174,166,419,-0.731338139982086,5.14471560615627,-4.12909037766711,0.00108681255320182,0.203663090497541,-0.605307270384983
"27","GB47724",583,516,436,353,459,357,501,445,808,406,402,671,-0.675277297816018,6.21502388600217,-5.2370713594329,0.000139021152517384,0.203663090497541,1.14909531955485
"28","GB47877",237,161,155,118,158,114,185,170,255,136,140,301,-0.75260080863108,4.71931402256239,-4.55169150922221,0.00048767585045845,0.203663090497541,0.0870103392714361
"29","GB48086",186,255,163,115,220,136,191,105,278,158,143,267,-0.49489429079749,4.77176920138399,-4.07690120878591,0.00120134904933531,0.203663090497541,-0.696951673490447
"30","GB48573",481,770,450,668,418,493,213,185,286,172,219,353,0.781313176685258,5.76210935451901,4.50195562319331,0.000535373865533367,0.203663090497541,0.00522574762332706
"31","GB48769",16,31,17,16,25,9,3,2,11,3,4,12,1.32505914632189,0.588995171400105,4.32464553108749,0.0007483473977093,0.203663090497541,-1.36249725167565
"32","GB50016",146,209,146,127,174,139,153,125,244,104,140,211,-0.452322182538056,4.58981361775702,-4.17959396873799,0.000986617819376347,0.203663090497541,-0.529049889313278
"33","GB50044",413,353,288,283,386,271,336,240,525,268,274,518,-0.496936517212705,5.69698965111598,-4.08380345061878,0.00118551795421716,0.203663090497541,-0.682498776338105
"34","GB50355",628,470,446,362,514,356,604,497,735,351,379,741,-0.660951997669811,6.24346570661131,-4.1800975510221,0.000985667943806954,0.203663090497541,-0.529834368063288
"35","GB50862",3,8,9,5,8,5,10,6,17,7,11,25,-1.3433836367369,0.429353861893839,-4.45499984808455,0.000584829432943756,0.203663090497541,-1.26441595154752
"36","GB50928",437,414,371,235,400,262,471,326,480,272,301,674,-0.660729530466608,5.84245876139873,-4.56330596153483,0.000477183339168394,0.203663090497541,0.114261393543941
"37","GB51425",220,277,240,162,233,178,271,165,323,175,168,331,-0.529009809879367,5.09986654136421,-4.9382981253886,0.000238502137206722,0.203663090497541,0.723445280053292
"38","GB52071",362,315,255,228,358,233,314,207,449,247,260,520,-0.573078544289728,5.53951398911773,-4.50288898628914,0.000534435768525396,0.203663090497541,0.0209252071804213
"39","GB52220",230,177,175,117,246,140,208,143,320,139,161,344,-0.671123273258099,4.874261025017,-4.23737401009023,0.000883529037426975,0.203663090497541,-0.425743135075535
"40","GB52689",22,55,46,29,36,22,13,8,21,9,11,15,0.970546979352201,1.67185885769254,4.1593319447364,0.0010256263077544,0.203663090497541,-1.10447846399464
"41","GB52690",230,163,128,113,190,123,272,215,280,128,156,387,-0.99891518279482,4.84178529109069,-5.13524841767916,0.000166876206187207,0.203663090497541,1.01340322903035
"42","GB53539",273,268,215,146,263,164,361,236,329,213,167,342,-0.739195501864503,5.20717405531013,-4.51104843988838,0.000526306819549169,0.203663090497541,0.0339951008556945
"43","GB53819",211,224,170,139,249,134,189,145,283,141,147,313,-0.511349497723955,4.8604279465384,-4.24006591805616,0.000879005041360313,0.203663090497541,-0.421208280336997
"44","GB54280",160,183,130,142,152,144,175,120,306,94,112,274,-0.58523387336832,4.6032736392629,-4.05310072005331,0.00125761766978959,0.203663090497541,-0.740286960701482
"45","GB55204",1937,5881,6807,2560,2051,1295,7183,16395,9373,18142,2883,19263,-2.33301531831613,9.69976755963413,-4.59323531677934,0.000451206323258847,0.203663090497541,-0.350396937270994
"46","GB55211",265,917,339,325,122,491,596,2602,1656,2124,457,1549,-2.37274367467392,6.66266352018916,-4.44486743167538,0.000596105841552058,0.203663090497541,-0.13551975574793
"47","GB55212",409,4364,740,1477,766,1120,2084,3585,5274,17505,4163,3848,-2.64139846365058,8.45403247309338,-4.46698755391965,0.000571771824333142,0.203663090497541,-0.308370384744599
"48","GB55427",302,254,196,163,269,154,303,229,303,158,190,494,-0.708745824804675,5.199414634743,-4.0854190636675,0.00118184331102858,0.203663090497541,-0.679198836146223
"49","GB55679",564,622,459,361,617,403,522,380,790,383,396,1083,-0.565284677706047,6.32440954964974,-4.28459679225551,0.000807525318754971,0.203663090497541,-0.360040673059213
"50","GB55822",261,841,339,334,341,239,156,85,267,89,104,243,0.841369109597454,5.1190597189143,4.43069068866414,0.000612260685980462,0.203663090497541,-0.111822688135965
